date_local,time_local,away,home,network,spread,over_under,ml_home,ml_away,game_id
2025-12-01,10:00 PM,PHX,LAL,"Peacock, Spectrum Sports Net",LAL -5.5,O/U 235.5,-225,190,401810172
2025-12-01,7:00 PM,ATL,DET,"FanDuel SN DET, FanDuel SN SE",DET -9.5,O/U 232.5,-400,300,401810164
2025-12-01,7:00 PM,CLE,IND,"FanDuel SN IN, FanDuel SN OH",CLE -5.5,O/U 233.5,180,-215,401810165
2025-12-01,7:00 PM,MIL,WSH,"MNMT, FanDuel SN WI",MIL -10.5,O/U 234.5,340,-450,401810166
2025-12-01,7:30 PM,CHA,BKN,"FanDuel SN SE, YES",CHA -4.5,O/U 227.5,165,-195,401810167
2025-12-01,7:30 PM,CHI,ORL,"Peacock, FanDuel SN FL",ORL -8.5,O/U 239.5,-360,280,401810169
2025-12-01,7:30 PM,LAC,MIA,"FanDuel SN Sun, FanDuel SN SoCal",MIA -6.5,O/U 234.5,-225,190,401810168
2025-12-01,9:00 PM,DAL,DEN,"Altitude Sports, KFAA-TV",DEN -10.5,O/U 233.5,-500,360,401810170
2025-12-01,9:00 PM,HOU,UTAH,"Space City Home Network, KJZZ-TV",HOU -12.5,O/U 232.5,475,-750,401810171
