date_local,time_local,away,home,network,spread,over_under,ml_home,ml_away,game_id
2025-11-30,3:00 PM,HOU,UTAH,"Space City Home Network, KJZZ-TV",HOU -12.5,O/U 235.5,450,-700,401810156
2025-11-30,6:00 PM,ATL,PHI,"FanDuel SN SE, NBC Sports Phil",PHI -1.5,O/U 233.5,-115,-105,401810159
2025-11-30,6:00 PM,BOS,CLE,"FanDuel SN OH, NBC Sports BO",CLE -7.5,O/U 233.5,-290,240,401810157
2025-11-30,6:00 PM,OKC,POR,"BlazerVision, FanDuel SN OK",OKC -12.5,O/U 231.5,500,-800,401810160
2025-11-30,6:00 PM,TOR,NY,"MSG, TSN",NY -7.5,O/U 232.5,-280,230,401810158
2025-11-30,7:00 PM,SA,MIN,"FanDuel SN North, FanDuel SN SW",MIN -3.5,O/U 232.5,-155,135,401810161
2025-11-30,9:00 PM,MEM,SAC,"FanDuel SN SE, NBC Sports CA",MEM -3.5,O/U 233.5,130,-150,401810162
2025-11-30,9:30 PM,NO,LAL,"Spectrum Sports Net, GCSEN",LAL -14.5,O/U 233.5,-1200,700,401810163
