date_local,time_local,away,home,network,spread,over_under,ml_home,ml_away,game_id
2025-11-23,1:00 PM,MIA,PHI,"FanDuel SN Sun, NBC Sports Phil",PHI -1.5,O/U 240.5,-120,100,401810130
2025-11-23,6:00 PM,BKN,TOR,"YES, Sportsnet",TOR -12.5,O/U 228.5,-900,550,401810134
2025-11-23,6:00 PM,CHA,ATL,FanDuel SN SE,ATL -7.5,O/U 230.5,-290,240,401810131
2025-11-23,6:00 PM,LAC,CLE,"FanDuel SN OH, FanDuel SN SoCal",CLE -8.5,O/U 229.5,-400,300,401810133
2025-11-23,6:00 PM,ORL,BOS,"FanDuel SN FL, NBC Sports BO",BOS -4.5,O/U 222.5,-175,150,401810132
2025-11-23,7:00 PM,POR,OKC,"FanDuel SN OK, BlazerVision",OKC -15.5,O/U 233.5,-1600,800,401810135
2025-11-23,8:00 PM,LAL,UTAH,"Spectrum Sports Net, KJZZ-TV",LAL -9.5,O/U 244.5,340,-450,401810137
2025-11-23,8:00 PM,SA,PHX,"Arizona's Family 3TV, FanDuel SN SW",PHX -2.5,O/U 235.5,-135,115,401810136
