date,game_time,away_team,home_team,fav,spread,total,team,opp,home_away,position,player,status
2025-11-17,7:00 PM ET,IND,DET,DET,9.5,229.0,IND,DET,A,PG,Andrew Nembhard,
2025-11-17,7:00 PM ET,IND,DET,DET,9.5,229.0,DET,IND,H,PG,Cade Cunningham,Q
2025-11-17,7:00 PM ET,IND,DET,DET,9.5,229.0,IND,DET,A,SG,Bennedict Mathurin,Q
2025-11-17,7:00 PM ET,IND,DET,DET,9.5,229.0,DET,IND,H,SG,Duncan Robinson,
2025-11-17,7:00 PM ET,IND,DET,DET,9.5,229.0,IND,DET,A,SF,Pascal Siakam,
2025-11-17,7:00 PM ET,IND,DET,DET,9.5,229.0,DET,IND,H,SF,Ausar Thompson,Q
2025-11-17,7:00 PM ET,IND,DET,DET,9.5,229.0,IND,DET,A,PF,Jeremiah Robinson-Earl,
2025-11-17,7:00 PM ET,IND,DET,DET,9.5,229.0,DET,IND,H,PF,Isaiah Stewart,
2025-11-17,7:00 PM ET,IND,DET,DET,9.5,229.0,IND,DET,A,C,Tony Bradley,
2025-11-17,7:00 PM ET,IND,DET,DET,9.5,229.0,DET,IND,H,C,Jalen Duren,P
2025-11-17,7:00 PM ET,LAC,PHI,PHI,5.0,220.5,LAC,PHI,A,PG,James Harden,
2025-11-17,7:00 PM ET,LAC,PHI,PHI,5.0,220.5,PHI,LAC,H,PG,Tyrese Maxey,
2025-11-17,7:00 PM ET,LAC,PHI,PHI,5.0,220.5,LAC,PHI,A,SG,Kris Dunn,
2025-11-17,7:00 PM ET,LAC,PHI,PHI,5.0,220.5,PHI,LAC,H,SG,VJ Edgecombe,
2025-11-17,7:00 PM ET,LAC,PHI,PHI,5.0,220.5,LAC,PHI,A,SF,Bogdan Bogdanovic,
2025-11-17,7:00 PM ET,LAC,PHI,PHI,5.0,220.5,PHI,LAC,H,SF,Paul George,Q
2025-11-17,7:00 PM ET,LAC,PHI,PHI,5.0,220.5,LAC,PHI,A,PF,John Collins,
2025-11-17,7:00 PM ET,LAC,PHI,PHI,5.0,220.5,PHI,LAC,H,PF,Dominick Barlow,
2025-11-17,7:00 PM ET,LAC,PHI,PHI,5.0,220.5,LAC,PHI,A,C,Ivica Zubac,
2025-11-17,7:00 PM ET,LAC,PHI,PHI,5.0,220.5,PHI,LAC,H,C,Andre Drummond,
2025-11-17,7:00 PM ET,MIL,CLE,CLE,6.5,237.0,MIL,CLE,A,PG,Ryan Rollins,
2025-11-17,7:00 PM ET,MIL,CLE,CLE,6.5,237.0,CLE,MIL,H,PG,Donovan Mitchell,
2025-11-17,7:00 PM ET,MIL,CLE,CLE,6.5,237.0,MIL,CLE,A,SG,AJ Green,
2025-11-17,7:00 PM ET,MIL,CLE,CLE,6.5,237.0,CLE,MIL,H,SG,Sam Merrill,
2025-11-17,7:00 PM ET,MIL,CLE,CLE,6.5,237.0,MIL,CLE,A,SF,Kyle Kuzma,
2025-11-17,7:00 PM ET,MIL,CLE,CLE,6.5,237.0,CLE,MIL,H,SF,De'Andre Hunter,
2025-11-17,7:00 PM ET,MIL,CLE,CLE,6.5,237.0,MIL,CLE,A,PF,Giannis Antetokounmpo,P
2025-11-17,7:00 PM ET,MIL,CLE,CLE,6.5,237.0,CLE,MIL,H,PF,Evan Mobley,
2025-11-17,7:00 PM ET,MIL,CLE,CLE,6.5,237.0,MIL,CLE,A,C,Myles Turner,
2025-11-17,7:00 PM ET,MIL,CLE,CLE,6.5,237.0,CLE,MIL,H,C,Jarrett Allen,
2025-11-17,7:30 PM ET,NYK,MIA,MIA,1.0,241.5,NYK,MIA,A,PG,Miles McBride,Q
2025-11-17,7:30 PM ET,NYK,MIA,MIA,1.0,241.5,MIA,NYK,H,PG,Davion Mitchell,
2025-11-17,7:30 PM ET,NYK,MIA,MIA,1.0,241.5,NYK,MIA,A,SG,Jordan Clarkson,
2025-11-17,7:30 PM ET,NYK,MIA,MIA,1.0,241.5,MIA,NYK,H,SG,Norman Powell,
2025-11-17,7:30 PM ET,NYK,MIA,MIA,1.0,241.5,NYK,MIA,A,SF,Mikal Bridges,
2025-11-17,7:30 PM ET,NYK,MIA,MIA,1.0,241.5,MIA,NYK,H,SF,Pelle Larsson,
2025-11-17,7:30 PM ET,NYK,MIA,MIA,1.0,241.5,NYK,MIA,A,PF,Karl-Anthony Towns,
2025-11-17,7:30 PM ET,NYK,MIA,MIA,1.0,241.5,MIA,NYK,H,PF,Andrew Wiggins,
2025-11-17,7:30 PM ET,NYK,MIA,MIA,1.0,241.5,NYK,MIA,A,C,Mitchell Robinson,
2025-11-17,7:30 PM ET,NYK,MIA,MIA,1.0,241.5,MIA,NYK,H,C,Kel'el Ware,
2025-11-17,7:30 PM ET,CHA,TOR,TOR,8.0,238.5,CHA,TOR,A,PG,LaMelo Ball Off Inj,
2025-11-17,7:30 PM ET,CHA,TOR,TOR,8.0,238.5,TOR,CHA,H,PG,Immanuel Quickley,
2025-11-17,7:30 PM ET,CHA,TOR,TOR,8.0,238.5,CHA,TOR,A,SG,Sion James,
2025-11-17,7:30 PM ET,CHA,TOR,TOR,8.0,238.5,TOR,CHA,H,SG,R.J. Barrett,
2025-11-17,7:30 PM ET,CHA,TOR,TOR,8.0,238.5,CHA,TOR,A,SF,Kon Knueppel,
2025-11-17,7:30 PM ET,CHA,TOR,TOR,8.0,238.5,TOR,CHA,H,SF,Brandon Ingram,
2025-11-17,7:30 PM ET,CHA,TOR,TOR,8.0,238.5,CHA,TOR,A,PF,Miles Bridges,
2025-11-17,7:30 PM ET,CHA,TOR,TOR,8.0,238.5,TOR,CHA,H,PF,Scottie Barnes,
2025-11-17,7:30 PM ET,CHA,TOR,TOR,8.0,238.5,CHA,TOR,A,C,Ryan Kalkbrenner,
2025-11-17,7:30 PM ET,CHA,TOR,TOR,8.0,238.5,TOR,CHA,H,C,Jakob Poeltl,
2025-11-17,8:00 PM ET,DAL,MIN,MIN,14.0,227.5,DAL,MIN,A,PG,Brandon Williams,
2025-11-17,8:00 PM ET,DAL,MIN,MIN,14.0,227.5,MIN,DAL,H,PG,Donte DiVincenzo,IN
2025-11-17,8:00 PM ET,DAL,MIN,MIN,14.0,227.5,DAL,MIN,A,SG,Max Christie,
2025-11-17,8:00 PM ET,DAL,MIN,MIN,14.0,227.5,MIN,DAL,H,SG,Anthony Edwards,
2025-11-17,8:00 PM ET,DAL,MIN,MIN,14.0,227.5,DAL,MIN,A,SF,Cooper Flagg,
2025-11-17,8:00 PM ET,DAL,MIN,MIN,14.0,227.5,MIN,DAL,H,SF,Jaden McDaniels,
2025-11-17,8:00 PM ET,DAL,MIN,MIN,14.0,227.5,DAL,MIN,A,PF,PJ Washington,
2025-11-17,8:00 PM ET,DAL,MIN,MIN,14.0,227.5,MIN,DAL,H,PF,Julius Randle,
2025-11-17,8:00 PM ET,DAL,MIN,MIN,14.0,227.5,DAL,MIN,A,C,Daniel Gafford,Q
2025-11-17,8:00 PM ET,DAL,MIN,MIN,14.0,227.5,MIN,DAL,H,C,Rudy Gobert,
2025-11-17,8:00 PM ET,OKC,NOR,OKC,17.5,226.0,OKC,NOR,A,PG,Shai Gilgeous-Alexander,
2025-11-17,8:00 PM ET,OKC,NOR,OKC,17.5,226.0,NOR,OKC,H,PG,Jeremiah Fears,
2025-11-17,8:00 PM ET,OKC,NOR,OKC,17.5,226.0,OKC,NOR,A,SG,Cason Wallace,
2025-11-17,8:00 PM ET,OKC,NOR,OKC,17.5,226.0,NOR,OKC,H,SG,Herb Jones,
2025-11-17,8:00 PM ET,OKC,NOR,OKC,17.5,226.0,OKC,NOR,A,SF,Luguentz Dort,
2025-11-17,8:00 PM ET,OKC,NOR,OKC,17.5,226.0,NOR,OKC,H,SF,Trey Murphy,
2025-11-17,8:00 PM ET,OKC,NOR,OKC,17.5,226.0,OKC,NOR,A,PF,Chet Holmgren,
2025-11-17,8:00 PM ET,OKC,NOR,OKC,17.5,226.0,NOR,OKC,H,PF,Zion Williamson,Q
2025-11-17,8:00 PM ET,OKC,NOR,OKC,17.5,226.0,OKC,NOR,A,C,Isaiah Hartenstein,
2025-11-17,8:00 PM ET,OKC,NOR,OKC,17.5,226.0,NOR,OKC,H,C,Derik Queen,
2025-11-17,9:00 PM ET,CHI,DEN,DEN,14.5,242.5,CHI,DEN,A,PG,Josh Giddey,Q
2025-11-17,9:00 PM ET,CHI,DEN,DEN,14.5,242.5,DEN,CHI,H,PG,Jamal Murray,
2025-11-17,9:00 PM ET,CHI,DEN,DEN,14.5,242.5,CHI,DEN,A,SG,Kevin Huerter,
2025-11-17,9:00 PM ET,CHI,DEN,DEN,14.5,242.5,DEN,CHI,H,SG,Tim Hardaway Jr.,
2025-11-17,9:00 PM ET,CHI,DEN,DEN,14.5,242.5,CHI,DEN,A,SF,Isaac Okoro,
2025-11-17,9:00 PM ET,CHI,DEN,DEN,14.5,242.5,DEN,CHI,H,SF,Cam Johnson,Q
2025-11-17,9:00 PM ET,CHI,DEN,DEN,14.5,242.5,CHI,DEN,A,PF,Matas Buzelis,
2025-11-17,9:00 PM ET,CHI,DEN,DEN,14.5,242.5,DEN,CHI,H,PF,Aaron Gordon,
2025-11-17,9:00 PM ET,CHI,DEN,DEN,14.5,242.5,CHI,DEN,A,C,Nikola Vucevic,
2025-11-17,9:00 PM ET,CHI,DEN,DEN,14.5,242.5,DEN,CHI,H,C,Nikola Jokic,P
