date,game_time,away_team,home_team,fav,spread,total,team,opp,home_away,position,player,status
2025-11-27,7:30 PM ET,PHI,BKN,,,,PHI,BKN,A,PG,Tyrese Maxey,
2025-11-27,7:30 PM ET,PHI,BKN,,,,BKN,PHI,H,PG,Egor Demin,
2025-11-27,7:30 PM ET,PHI,BKN,,,,PHI,BKN,A,SG,VJ Edgecombe,Q
2025-11-27,7:30 PM ET,PHI,BKN,,,,BKN,PHI,H,SG,Terance Mann,
2025-11-27,7:30 PM ET,PHI,BKN,,,,PHI,BKN,A,SF,Justin Edwards,
2025-11-27,7:30 PM ET,PHI,BKN,,,,BKN,PHI,H,SF,Michael Porter Jr.,
2025-11-27,7:30 PM ET,PHI,BKN,,,,PHI,BKN,A,PF,Paul George,Q
2025-11-27,7:30 PM ET,PHI,BKN,,,,BKN,PHI,H,PF,Noah Clowney,
2025-11-27,7:30 PM ET,PHI,BKN,,,,PHI,BKN,A,C,Joel Embiid,Q
2025-11-27,7:30 PM ET,PHI,BKN,,,,BKN,PHI,H,C,Nicolas Claxton,
2025-11-27,7:30 PM ET,CLE,ATL,,,,CLE,ATL,A,PG,Darius Garland,P
2025-11-27,7:30 PM ET,CLE,ATL,,,,ATL,CLE,H,PG,Nickeil Alexander-Walker,
2025-11-27,7:30 PM ET,CLE,ATL,,,,CLE,ATL,A,SG,Donovan Mitchell,
2025-11-27,7:30 PM ET,CLE,ATL,,,,ATL,CLE,H,SG,Dyson Daniels,
2025-11-27,7:30 PM ET,CLE,ATL,,,,CLE,ATL,A,SF,De'Andre Hunter,P
2025-11-27,7:30 PM ET,CLE,ATL,,,,ATL,CLE,H,SF,Zaccharie Risacher,
2025-11-27,7:30 PM ET,CLE,ATL,,,,CLE,ATL,A,PF,Evan Mobley,
2025-11-27,7:30 PM ET,CLE,ATL,,,,ATL,CLE,H,PF,Jalen Johnson,
2025-11-27,7:30 PM ET,CLE,ATL,,,,CLE,ATL,A,C,Jarrett Allen,Q
2025-11-27,7:30 PM ET,CLE,ATL,,,,ATL,CLE,H,C,Kristaps Porzingis,
2025-11-27,7:30 PM ET,ORL,DET,,,,ORL,DET,A,PG,Jalen Suggs,
2025-11-27,7:30 PM ET,ORL,DET,,,,DET,ORL,H,PG,Cade Cunningham,
2025-11-27,7:30 PM ET,ORL,DET,,,,ORL,DET,A,SG,Desmond Bane,
2025-11-27,7:30 PM ET,ORL,DET,,,,DET,ORL,H,SG,Duncan Robinson,
2025-11-27,7:30 PM ET,ORL,DET,,,,ORL,DET,A,SF,Franz Wagner,
2025-11-27,7:30 PM ET,ORL,DET,,,,DET,ORL,H,SF,Ausar Thompson,
2025-11-27,7:30 PM ET,ORL,DET,,,,ORL,DET,A,PF,Tristan da Silva,
2025-11-27,7:30 PM ET,ORL,DET,,,,DET,ORL,H,PF,Tobias Harris,
2025-11-27,7:30 PM ET,ORL,DET,,,,ORL,DET,A,C,Wendell Carter Jr.,
2025-11-27,7:30 PM ET,ORL,DET,,,,DET,ORL,H,C,Jalen Duren,
2025-11-27,7:30 PM ET,MIL,NYK,,,,MIL,NYK,A,PG,Ryan Rollins,
2025-11-27,7:30 PM ET,MIL,NYK,,,,NYK,MIL,H,PG,Jalen Brunson,
2025-11-27,7:30 PM ET,MIL,NYK,,,,MIL,NYK,A,SG,Gary Trent,
2025-11-27,7:30 PM ET,MIL,NYK,,,,NYK,MIL,H,SG,Miles McBride,
2025-11-27,7:30 PM ET,MIL,NYK,,,,MIL,NYK,A,SF,AJ Green,
2025-11-27,7:30 PM ET,MIL,NYK,,,,NYK,MIL,H,SF,Mikal Bridges,
2025-11-27,7:30 PM ET,MIL,NYK,,,,MIL,NYK,A,PF,Giannis Antetokounmpo,Q
2025-11-27,7:30 PM ET,MIL,NYK,,,,NYK,MIL,H,PF,Josh Hart,
2025-11-27,7:30 PM ET,MIL,NYK,,,,MIL,NYK,A,C,Myles Turner,
2025-11-27,7:30 PM ET,MIL,NYK,,,,NYK,MIL,H,C,Karl-Anthony Towns,
2025-11-27,9:30 PM ET,PHO,OKC,,,,PHO,OKC,A,PG,Collin Gillespie,
2025-11-27,9:30 PM ET,PHO,OKC,,,,OKC,PHO,H,PG,Shai Gilgeous-Alexander,
2025-11-27,9:30 PM ET,PHO,OKC,,,,PHO,OKC,A,SG,Devin Booker,
2025-11-27,9:30 PM ET,PHO,OKC,,,,OKC,PHO,H,SG,Cason Wallace,
2025-11-27,9:30 PM ET,PHO,OKC,,,,PHO,OKC,A,SF,Dillon Brooks,
2025-11-27,9:30 PM ET,PHO,OKC,,,,OKC,PHO,H,SF,Luguentz Dort,
2025-11-27,9:30 PM ET,PHO,OKC,,,,PHO,OKC,A,PF,Royce O'Neale,
2025-11-27,9:30 PM ET,PHO,OKC,,,,OKC,PHO,H,PF,Chet Holmgren,
2025-11-27,9:30 PM ET,PHO,OKC,,,,PHO,OKC,A,C,Mark Williams,Q
2025-11-27,9:30 PM ET,PHO,OKC,,,,OKC,PHO,H,C,Isaiah Hartenstein,
2025-11-27,9:30 PM ET,SAC,UTA,,,,SAC,UTA,A,PG,Russell Westbrook,
2025-11-27,9:30 PM ET,SAC,UTA,,,,UTA,SAC,H,PG,Keyonte George,
2025-11-27,9:30 PM ET,SAC,UTA,,,,SAC,UTA,A,SG,Zach LaVine,
2025-11-27,9:30 PM ET,SAC,UTA,,,,UTA,SAC,H,SG,Svi Mykhailiuk,
2025-11-27,9:30 PM ET,SAC,UTA,,,,SAC,UTA,A,SF,DeMar DeRozan,
2025-11-27,9:30 PM ET,SAC,UTA,,,,UTA,SAC,H,SF,Ace Bailey,
2025-11-27,9:30 PM ET,SAC,UTA,,,,SAC,UTA,A,PF,Keegan Murray,
2025-11-27,9:30 PM ET,SAC,UTA,,,,UTA,SAC,H,PF,Lauri Markkanen,
2025-11-27,9:30 PM ET,SAC,UTA,,,,SAC,UTA,A,C,Drew Eubanks,
2025-11-27,9:30 PM ET,SAC,UTA,,,,UTA,SAC,H,C,Jusuf Nurkic,
2025-11-27,10:00 PM ET,DAL,LAL,,,,DAL,LAL,A,PG,Brandon Williams,
2025-11-27,10:00 PM ET,DAL,LAL,,,,LAL,DAL,H,PG,Luka Doncic,
2025-11-27,10:00 PM ET,DAL,LAL,,,,DAL,LAL,A,SG,Max Christie,
2025-11-27,10:00 PM ET,DAL,LAL,,,,LAL,DAL,H,SG,Austin Reaves,
2025-11-27,10:00 PM ET,DAL,LAL,,,,DAL,LAL,A,SF,Cooper Flagg,
2025-11-27,10:00 PM ET,DAL,LAL,,,,LAL,DAL,H,SF,LeBron James,
2025-11-27,10:00 PM ET,DAL,LAL,,,,DAL,LAL,A,PF,PJ Washington,
2025-11-27,10:00 PM ET,DAL,LAL,,,,LAL,DAL,H,PF,Rui Hachimura,
2025-11-27,10:00 PM ET,DAL,LAL,,,,DAL,LAL,A,C,Anthony Davis,Q
2025-11-27,10:00 PM ET,DAL,LAL,,,,LAL,DAL,H,C,Jaxson Hayes,
2025-11-27,10:00 PM ET,MEM,LAC,,,,MEM,LAC,A,PG,Vince Williams Jr.,
2025-11-27,10:00 PM ET,MEM,LAC,,,,LAC,MEM,H,PG,James Harden,
2025-11-27,10:00 PM ET,MEM,LAC,,,,MEM,LAC,A,SG,Jaylen Wells,
2025-11-27,10:00 PM ET,MEM,LAC,,,,LAC,MEM,H,SG,Kris Dunn,
2025-11-27,10:00 PM ET,MEM,LAC,,,,MEM,LAC,A,SF,Cedric Coward,
2025-11-27,10:00 PM ET,MEM,LAC,,,,LAC,MEM,H,SF,Kawhi Leonard,Q
2025-11-27,10:00 PM ET,MEM,LAC,,,,MEM,LAC,A,PF,Jaren Jackson Jr.,
2025-11-27,10:00 PM ET,MEM,LAC,,,,LAC,MEM,H,PF,John Collins,
2025-11-27,10:00 PM ET,MEM,LAC,,,,MEM,LAC,A,C,Zach Edey,
2025-11-27,10:00 PM ET,MEM,LAC,,,,LAC,MEM,H,C,Ivica Zubac,
