date_local,time_local,away,home,network,spread,over_under,ml_home,ml_away,game_id
2025-11-17,7:00 PM,IND,DET,"FanDuel SN IN, FanDuel SN DET",DET -9.5,O/U 228.5,-425,320,401810097
2025-11-17,7:00 PM,LAC,PHI,"NBC Sports Phil, FanDuel SN SoCal",PHI -5.5,O/U 220.5,-210,175,401810098
2025-11-17,7:00 PM,MIL,CLE,"Peacock, FanDuel SN OH",CLE -6.5,O/U 236.5,-250,210,401810096
2025-11-17,7:30 PM,CHA,TOR,"Sportsnet, FanDuel SN SE",TOR -8.5,O/U 238.5,-340,270,401810100
2025-11-17,7:30 PM,NY,MIA,"FanDuel SN Sun, MSG",MIA -1.5,O/U 241.5,-125,105,401810099
2025-11-17,8:00 PM,DAL,MIN,"KFAA-TV, FanDuel SN North",MIN -14.5,O/U 227.5,-1400,750,401810101
2025-11-17,8:00 PM,OKC,NO,"GCSEN, FanDuel SN OK",OKC -17.5,O/U 225.5,1200,-3000,401810102
2025-11-17,9:00 PM,CHI,DEN,"CHSN, Altitude Sports",DEN -14.5,O/U 241.5,-1400,750,401810103
