date,game_time,away_team,home_team,fav,spread,total,team,opp,home_away,position,player,status
2025-11-23,7:00 PM ET,POR,OKC,OKC,15.5,233.5,POR,OKC,A,SF,Sidy Cissoko,
2025-11-23,7:00 PM ET,POR,OKC,OKC,15.5,233.5,OKC,POR,H,SF,Luguentz Dort,
2025-11-23,7:00 PM ET,POR,OKC,OKC,15.5,233.5,POR,OKC,A,PF,Jerami Grant,
2025-11-23,7:00 PM ET,POR,OKC,OKC,15.5,233.5,OKC,POR,H,PF,Chet Holmgren,
2025-11-23,7:00 PM ET,POR,OKC,OKC,15.5,233.5,POR,OKC,A,C,Donovan Clingan,Q
2025-11-23,7:00 PM ET,POR,OKC,OKC,15.5,233.5,OKC,POR,H,C,Isaiah Hartenstein,
2025-11-23,8:00 PM ET,LAL,UTA,LAL,9.5,245.0,LAL,UTA,A,PG,Luka Doncic,
2025-11-23,8:00 PM ET,LAL,UTA,LAL,9.5,245.0,UTA,LAL,H,PG,Keyonte George,
2025-11-23,8:00 PM ET,LAL,UTA,LAL,9.5,245.0,LAL,UTA,A,SG,Austin Reaves,
2025-11-23,8:00 PM ET,LAL,UTA,LAL,9.5,245.0,UTA,LAL,H,SG,Svi Mykhailiuk,
2025-11-23,8:00 PM ET,LAL,UTA,LAL,9.5,245.0,LAL,UTA,A,SF,LeBron James,
2025-11-23,8:00 PM ET,LAL,UTA,LAL,9.5,245.0,UTA,LAL,H,SF,Ace Bailey,
2025-11-23,8:00 PM ET,LAL,UTA,LAL,9.5,245.0,LAL,UTA,A,PF,Rui Hachimura,
2025-11-23,8:00 PM ET,LAL,UTA,LAL,9.5,245.0,UTA,LAL,H,PF,Lauri Markkanen,
2025-11-23,8:00 PM ET,LAL,UTA,LAL,9.5,245.0,LAL,UTA,A,C,Deandre Ayton Off Inj,
2025-11-23,8:00 PM ET,LAL,UTA,LAL,9.5,245.0,UTA,LAL,H,C,Jusuf Nurkic,
2025-11-23,8:00 PM ET,SAS,PHO,PHO,2.5,234.5,SAS,PHO,A,PG,De'Aaron Fox,
2025-11-23,8:00 PM ET,SAS,PHO,PHO,2.5,234.5,PHO,SAS,H,PG,Devin Booker,
2025-11-23,8:00 PM ET,SAS,PHO,PHO,2.5,234.5,SAS,PHO,A,SG,Devin Vassell,
2025-11-23,8:00 PM ET,SAS,PHO,PHO,2.5,234.5,PHO,SAS,H,SG,Dillon Brooks,
2025-11-23,8:00 PM ET,SAS,PHO,PHO,2.5,234.5,SAS,PHO,A,SF,Julian Champagnie,
2025-11-23,8:00 PM ET,SAS,PHO,PHO,2.5,234.5,PHO,SAS,H,SF,Royce O'Neale,
2025-11-23,8:00 PM ET,SAS,PHO,PHO,2.5,234.5,SAS,PHO,A,PF,Harrison Barnes,
2025-11-23,8:00 PM ET,SAS,PHO,PHO,2.5,234.5,PHO,SAS,H,PF,Ryan Dunn,Q
2025-11-23,8:00 PM ET,SAS,PHO,PHO,2.5,234.5,SAS,PHO,A,C,Luke Kornet,
2025-11-23,8:00 PM ET,SAS,PHO,PHO,2.5,234.5,PHO,SAS,H,C,Mark Williams,
