date,game_time,away_team,home_team,fav,spread,total,team,opp,home_away,position,player,status
2025-12-01,7:00 PM ET,MIL,WAS,MIL,10.0,234.0,MIL,WAS,A,PG,Ryan Rollins,
2025-12-01,7:00 PM ET,MIL,WAS,MIL,10.0,234.0,WAS,MIL,H,PG,C.J. McCollum,
2025-12-01,7:00 PM ET,MIL,WAS,MIL,10.0,234.0,MIL,WAS,A,SG,Kevin Porter Jr.,
2025-12-01,7:00 PM ET,MIL,WAS,MIL,10.0,234.0,WAS,MIL,H,SG,Bilal Coulibaly,
2025-12-01,7:00 PM ET,MIL,WAS,MIL,10.0,234.0,MIL,WAS,A,SF,AJ Green,
2025-12-01,7:00 PM ET,MIL,WAS,MIL,10.0,234.0,WAS,MIL,H,SF,Khris Middleton Off Inj,
2025-12-01,7:00 PM ET,MIL,WAS,MIL,10.0,234.0,MIL,WAS,A,PF,Giannis Antetokounmpo,P
2025-12-01,7:00 PM ET,MIL,WAS,MIL,10.0,234.0,WAS,MIL,H,PF,Kyshawn George,
2025-12-01,7:00 PM ET,MIL,WAS,MIL,10.0,234.0,MIL,WAS,A,C,Myles Turner,
2025-12-01,7:00 PM ET,MIL,WAS,MIL,10.0,234.0,WAS,MIL,H,C,Alexandre Sarr,Q
2025-12-01,7:00 PM ET,ATL,DET,DET,9.0,232.5,ATL,DET,A,PG,Nickeil Alexander-Walker,
2025-12-01,7:00 PM ET,ATL,DET,DET,9.0,232.5,DET,ATL,H,PG,Cade Cunningham,
2025-12-01,7:00 PM ET,ATL,DET,DET,9.0,232.5,ATL,DET,A,SG,Dyson Daniels,
2025-12-01,7:00 PM ET,ATL,DET,DET,9.0,232.5,DET,ATL,H,SG,Duncan Robinson,Q
2025-12-01,7:00 PM ET,ATL,DET,DET,9.0,232.5,ATL,DET,A,SF,Zaccharie Risacher,
2025-12-01,7:00 PM ET,ATL,DET,DET,9.0,232.5,DET,ATL,H,SF,Ausar Thompson,
2025-12-01,7:00 PM ET,ATL,DET,DET,9.0,232.5,ATL,DET,A,PF,Jalen Johnson,
2025-12-01,7:00 PM ET,ATL,DET,DET,9.0,232.5,DET,ATL,H,PF,Tobias Harris,
2025-12-01,7:00 PM ET,ATL,DET,DET,9.0,232.5,ATL,DET,A,C,Kristaps Porzingis,Q
2025-12-01,7:00 PM ET,ATL,DET,DET,9.0,232.5,DET,ATL,H,C,Jalen Duren,P
2025-12-01,7:00 PM ET,CLE,IND,CLE,5.5,233.5,CLE,IND,A,PG,Darius Garland,Q
2025-12-01,7:00 PM ET,CLE,IND,CLE,5.5,233.5,IND,CLE,H,PG,Andrew Nembhard,
2025-12-01,7:00 PM ET,CLE,IND,CLE,5.5,233.5,CLE,IND,A,SG,Donovan Mitchell,
2025-12-01,7:00 PM ET,CLE,IND,CLE,5.5,233.5,IND,CLE,H,SG,Ben Sheppard,
2025-12-01,7:00 PM ET,CLE,IND,CLE,5.5,233.5,CLE,IND,A,SF,Jaylon Tyson,
2025-12-01,7:00 PM ET,CLE,IND,CLE,5.5,233.5,IND,CLE,H,SF,Bennedict Mathurin,
2025-12-01,7:00 PM ET,CLE,IND,CLE,5.5,233.5,CLE,IND,A,PF,De'Andre Hunter,
2025-12-01,7:00 PM ET,CLE,IND,CLE,5.5,233.5,IND,CLE,H,PF,Pascal Siakam,
2025-12-01,7:00 PM ET,CLE,IND,CLE,5.5,233.5,CLE,IND,A,C,Evan Mobley,
2025-12-01,7:00 PM ET,CLE,IND,CLE,5.5,233.5,IND,CLE,H,C,Jay Huff,
2025-12-01,7:30 PM ET,LAC,MIA,MIA,6.0,234.5,LAC,MIA,A,PG,James Harden,
2025-12-01,7:30 PM ET,LAC,MIA,MIA,6.0,234.5,MIA,LAC,H,PG,Davion Mitchell,
2025-12-01,7:30 PM ET,LAC,MIA,MIA,6.0,234.5,LAC,MIA,A,SG,Kris Dunn,
2025-12-01,7:30 PM ET,LAC,MIA,MIA,6.0,234.5,MIA,LAC,H,SG,Tyler Herro,IN
2025-12-01,7:30 PM ET,LAC,MIA,MIA,6.0,234.5,LAC,MIA,A,SF,Kawhi Leonard,
2025-12-01,7:30 PM ET,LAC,MIA,MIA,6.0,234.5,MIA,LAC,H,SF,Norman Powell,IN
2025-12-01,7:30 PM ET,LAC,MIA,MIA,6.0,234.5,LAC,MIA,A,PF,John Collins,
2025-12-01,7:30 PM ET,LAC,MIA,MIA,6.0,234.5,MIA,LAC,H,PF,Andrew Wiggins,IN
2025-12-01,7:30 PM ET,LAC,MIA,MIA,6.0,234.5,LAC,MIA,A,C,Ivica Zubac,
2025-12-01,7:30 PM ET,LAC,MIA,MIA,6.0,234.5,MIA,LAC,H,C,Bam Adebayo,
2025-12-01,7:30 PM ET,CHI,ORL,ORL,8.5,241.0,CHI,ORL,A,PG,Josh Giddey,
2025-12-01,7:30 PM ET,CHI,ORL,ORL,8.5,241.0,ORL,CHI,H,PG,Jalen Suggs,
2025-12-01,7:30 PM ET,CHI,ORL,ORL,8.5,241.0,CHI,ORL,A,SG,Coby White Off Inj,
2025-12-01,7:30 PM ET,CHI,ORL,ORL,8.5,241.0,ORL,CHI,H,SG,Desmond Bane,
2025-12-01,7:30 PM ET,CHI,ORL,ORL,8.5,241.0,CHI,ORL,A,SF,Kevin Huerter,
2025-12-01,7:30 PM ET,CHI,ORL,ORL,8.5,241.0,ORL,CHI,H,SF,Franz Wagner,IN
2025-12-01,7:30 PM ET,CHI,ORL,ORL,8.5,241.0,CHI,ORL,A,PF,Matas Buzelis,
2025-12-01,7:30 PM ET,CHI,ORL,ORL,8.5,241.0,ORL,CHI,H,PF,Tristan da Silva,
2025-12-01,7:30 PM ET,CHI,ORL,ORL,8.5,241.0,CHI,ORL,A,C,Nikola Vucevic,
2025-12-01,7:30 PM ET,CHI,ORL,ORL,8.5,241.0,ORL,CHI,H,C,Wendell Carter Jr.,
2025-12-01,7:30 PM ET,CHA,BKN,CHA,4.5,227.5,CHA,BKN,A,PG,LaMelo Ball,
2025-12-01,7:30 PM ET,CHA,BKN,CHA,4.5,227.5,BKN,CHA,H,PG,Egor Demin Off Inj,
2025-12-01,7:30 PM ET,CHA,BKN,CHA,4.5,227.5,CHA,BKN,A,SG,Kon Knueppel,
2025-12-01,7:30 PM ET,CHA,BKN,CHA,4.5,227.5,BKN,CHA,H,SG,Terance Mann,Q
2025-12-01,7:30 PM ET,CHA,BKN,CHA,4.5,227.5,CHA,BKN,A,SF,Brandon Miller,
2025-12-01,7:30 PM ET,CHA,BKN,CHA,4.5,227.5,BKN,CHA,H,SF,Michael Porter Jr.,P
2025-12-01,7:30 PM ET,CHA,BKN,CHA,4.5,227.5,CHA,BKN,A,PF,Miles Bridges,
2025-12-01,7:30 PM ET,CHA,BKN,CHA,4.5,227.5,BKN,CHA,H,PF,Noah Clowney,P
2025-12-01,7:30 PM ET,CHA,BKN,CHA,4.5,227.5,CHA,BKN,A,C,Ryan Kalkbrenner,
2025-12-01,7:30 PM ET,CHA,BKN,CHA,4.5,227.5,BKN,CHA,H,C,Nicolas Claxton,
2025-12-01,9:00 PM ET,HOU,UTA,HOU,12.0,232.5,HOU,UTA,A,PG,Reed Sheppard,
2025-12-01,9:00 PM ET,HOU,UTA,HOU,12.0,232.5,UTA,HOU,H,PG,Keyonte George,Q
2025-12-01,9:00 PM ET,HOU,UTA,HOU,12.0,232.5,HOU,UTA,A,SG,Amen Thompson,
2025-12-01,9:00 PM ET,HOU,UTA,HOU,12.0,232.5,UTA,HOU,H,SG,Svi Mykhailiuk,
2025-12-01,9:00 PM ET,HOU,UTA,HOU,12.0,232.5,HOU,UTA,A,SF,Kevin Durant,
2025-12-01,9:00 PM ET,HOU,UTA,HOU,12.0,232.5,UTA,HOU,H,SF,Ace Bailey,
2025-12-01,9:00 PM ET,HOU,UTA,HOU,12.0,232.5,HOU,UTA,A,PF,Jabari Smith Jr.,
2025-12-01,9:00 PM ET,HOU,UTA,HOU,12.0,232.5,UTA,HOU,H,PF,Lauri Markkanen,
2025-12-01,9:00 PM ET,HOU,UTA,HOU,12.0,232.5,HOU,UTA,A,C,Alperen Sengun,
2025-12-01,9:00 PM ET,HOU,UTA,HOU,12.0,232.5,UTA,HOU,H,C,Jusuf Nurkic,
