date,game_time,away_team,home_team,fav,spread,total,team,opp,home_away,position,player,status
2025-11-24,8:00 PM ET,DEN,MEM,DEN,8.0,233.0,MEM,DEN,H,PF,Jaren Jackson Jr.,Q
2025-11-24,8:00 PM ET,DEN,MEM,DEN,8.0,233.0,DEN,MEM,A,C,Nikola Jokic,
2025-11-24,8:00 PM ET,DEN,MEM,DEN,8.0,233.0,MEM,DEN,H,C,Zach Edey,
2025-11-24,8:00 PM ET,CHI,NOR,CHI,5.5,245.0,CHI,NOR,A,PG,Josh Giddey,
2025-11-24,8:00 PM ET,CHI,NOR,CHI,5.5,245.0,NOR,CHI,H,PG,Jeremiah Fears,
2025-11-24,8:00 PM ET,CHI,NOR,CHI,5.5,245.0,CHI,NOR,A,SG,Coby White,
2025-11-24,8:00 PM ET,CHI,NOR,CHI,5.5,245.0,NOR,CHI,H,SG,Micah Peavy,
2025-11-24,8:00 PM ET,CHI,NOR,CHI,5.5,245.0,CHI,NOR,A,SF,Ayo Dosunmu,
2025-11-24,8:00 PM ET,CHI,NOR,CHI,5.5,245.0,NOR,CHI,H,SF,Trey Murphy,
2025-11-24,8:00 PM ET,CHI,NOR,CHI,5.5,245.0,CHI,NOR,A,PF,Matas Buzelis,
2025-11-24,8:00 PM ET,CHI,NOR,CHI,5.5,245.0,NOR,CHI,H,PF,Saddiq Bey,
2025-11-24,8:00 PM ET,CHI,NOR,CHI,5.5,245.0,CHI,NOR,A,C,Nikola Vucevic,Q
2025-11-24,8:00 PM ET,CHI,NOR,CHI,5.5,245.0,NOR,CHI,H,C,Derik Queen,
2025-11-24,9:30 PM ET,HOU,PHO,HOU,6.5,224.5,HOU,PHO,A,PG,Amen Thompson,
2025-11-24,9:30 PM ET,HOU,PHO,HOU,6.5,224.5,PHO,HOU,H,PG,Devin Booker,
2025-11-24,9:30 PM ET,HOU,PHO,HOU,6.5,224.5,HOU,PHO,A,SG,Josh Okogie,
2025-11-24,9:30 PM ET,HOU,PHO,HOU,6.5,224.5,PHO,HOU,H,SG,Grayson Allen,Q
2025-11-24,9:30 PM ET,HOU,PHO,HOU,6.5,224.5,HOU,PHO,A,SF,Jabari Smith Jr.,
2025-11-24,9:30 PM ET,HOU,PHO,HOU,6.5,224.5,PHO,HOU,H,SF,Dillon Brooks,
2025-11-24,9:30 PM ET,HOU,PHO,HOU,6.5,224.5,HOU,PHO,A,PF,Alperen Sengun,
2025-11-24,9:30 PM ET,HOU,PHO,HOU,6.5,224.5,PHO,HOU,H,PF,Royce O'Neale,
2025-11-24,9:30 PM ET,HOU,PHO,HOU,6.5,224.5,HOU,PHO,A,C,Steven Adams,Q
2025-11-24,9:30 PM ET,HOU,PHO,HOU,6.5,224.5,PHO,HOU,H,C,Oso Ighodaro,
2025-11-24,10:00 PM ET,UTA,GSW,GSW,14.5,239.5,UTA,GSW,A,PG,Keyonte George,
2025-11-24,10:00 PM ET,UTA,GSW,GSW,14.5,239.5,GSW,UTA,H,PG,Stephen Curry,
2025-11-24,10:00 PM ET,UTA,GSW,GSW,14.5,239.5,UTA,GSW,A,SG,Svi Mykhailiuk,
2025-11-24,10:00 PM ET,UTA,GSW,GSW,14.5,239.5,GSW,UTA,H,SG,Will Richard,
2025-11-24,10:00 PM ET,UTA,GSW,GSW,14.5,239.5,UTA,GSW,A,SF,Ace Bailey,
2025-11-24,10:00 PM ET,UTA,GSW,GSW,14.5,239.5,GSW,UTA,H,SF,Moses Moody,
2025-11-24,10:00 PM ET,UTA,GSW,GSW,14.5,239.5,UTA,GSW,A,PF,Lauri Markkanen,
2025-11-24,10:00 PM ET,UTA,GSW,GSW,14.5,239.5,GSW,UTA,H,PF,Jimmy Butler,
2025-11-24,10:00 PM ET,UTA,GSW,GSW,14.5,239.5,UTA,GSW,A,C,Jusuf Nurkic,
2025-11-24,10:00 PM ET,UTA,GSW,GSW,14.5,239.5,GSW,UTA,H,C,Draymond Green,Q
2025-11-24,10:00 PM ET,MIN,SAC,MIN,9.5,236.5,MIN,SAC,A,PG,Donte DiVincenzo,
2025-11-24,10:00 PM ET,MIN,SAC,MIN,9.5,236.5,SAC,MIN,H,PG,Russell Westbrook,
2025-11-24,10:00 PM ET,MIN,SAC,MIN,9.5,236.5,MIN,SAC,A,SG,Anthony Edwards,
2025-11-24,10:00 PM ET,MIN,SAC,MIN,9.5,236.5,SAC,MIN,H,SG,Zach LaVine,
2025-11-24,10:00 PM ET,MIN,SAC,MIN,9.5,236.5,MIN,SAC,A,SF,Jaden McDaniels,
2025-11-24,10:00 PM ET,MIN,SAC,MIN,9.5,236.5,SAC,MIN,H,SF,DeMar DeRozan,
2025-11-24,10:00 PM ET,MIN,SAC,MIN,9.5,236.5,MIN,SAC,A,PF,Julius Randle,
2025-11-24,10:00 PM ET,MIN,SAC,MIN,9.5,236.5,SAC,MIN,H,PF,Keegan Murray,
2025-11-24,10:00 PM ET,MIN,SAC,MIN,9.5,236.5,MIN,SAC,A,C,Rudy Gobert,
2025-11-24,10:00 PM ET,MIN,SAC,MIN,9.5,236.5,SAC,MIN,H,C,Drew Eubanks,
