date,game_time,away_team,home_team,fav,spread,total,team,opp,home_away,position,player,status
2025-11-30,6:00 PM ET,TOR,NYK,NYK,7.5,232.5,TOR,NYK,A,SG,Ja'Kobe Walter,
2025-11-30,6:00 PM ET,TOR,NYK,NYK,7.5,232.5,NYK,TOR,H,SG,Miles McBride,
2025-11-30,6:00 PM ET,TOR,NYK,NYK,7.5,232.5,TOR,NYK,A,SF,Brandon Ingram,
2025-11-30,6:00 PM ET,TOR,NYK,NYK,7.5,232.5,NYK,TOR,H,SF,Mikal Bridges,
2025-11-30,6:00 PM ET,TOR,NYK,NYK,7.5,232.5,TOR,NYK,A,PF,Scottie Barnes,
2025-11-30,6:00 PM ET,TOR,NYK,NYK,7.5,232.5,NYK,TOR,H,PF,Josh Hart,
2025-11-30,6:00 PM ET,TOR,NYK,NYK,7.5,232.5,TOR,NYK,A,C,Jakob Poeltl,Q
2025-11-30,6:00 PM ET,TOR,NYK,NYK,7.5,232.5,NYK,TOR,H,C,Karl-Anthony Towns,
2025-11-30,6:00 PM ET,ATL,PHI,PHI,1.0,233.5,ATL,PHI,A,PG,Nickeil Alexander-Walker,
2025-11-30,6:00 PM ET,ATL,PHI,PHI,1.0,233.5,PHI,ATL,H,PG,Tyrese Maxey,
2025-11-30,6:00 PM ET,ATL,PHI,PHI,1.0,233.5,ATL,PHI,A,SG,Dyson Daniels,
2025-11-30,6:00 PM ET,ATL,PHI,PHI,1.0,233.5,PHI,ATL,H,SG,VJ Edgecombe,Q
2025-11-30,6:00 PM ET,ATL,PHI,PHI,1.0,233.5,ATL,PHI,A,SF,Zaccharie Risacher,
2025-11-30,6:00 PM ET,ATL,PHI,PHI,1.0,233.5,PHI,ATL,H,SF,Paul George,
2025-11-30,6:00 PM ET,ATL,PHI,PHI,1.0,233.5,ATL,PHI,A,PF,Jalen Johnson,
2025-11-30,6:00 PM ET,ATL,PHI,PHI,1.0,233.5,PHI,ATL,H,PF,Dominick Barlow,
2025-11-30,6:00 PM ET,ATL,PHI,PHI,1.0,233.5,ATL,PHI,A,C,Onyeka Okongwu,
2025-11-30,6:00 PM ET,ATL,PHI,PHI,1.0,233.5,PHI,ATL,H,C,Andre Drummond,Q
2025-11-30,6:00 PM ET,OKC,POR,OKC,12.5,232.0,OKC,POR,A,PG,Shai Gilgeous-Alexander,
2025-11-30,6:00 PM ET,OKC,POR,OKC,12.5,232.0,POR,OKC,H,PG,Deni Avdija,
2025-11-30,6:00 PM ET,OKC,POR,OKC,12.5,232.0,OKC,POR,A,SG,Cason Wallace,
2025-11-30,6:00 PM ET,OKC,POR,OKC,12.5,232.0,POR,OKC,H,SG,Sidy Cissoko,
2025-11-30,6:00 PM ET,OKC,POR,OKC,12.5,232.0,OKC,POR,A,SF,Luguentz Dort,
2025-11-30,6:00 PM ET,OKC,POR,OKC,12.5,232.0,POR,OKC,H,SF,Toumani Camara,
2025-11-30,6:00 PM ET,OKC,POR,OKC,12.5,232.0,OKC,POR,A,PF,Jalen Williams,
2025-11-30,6:00 PM ET,OKC,POR,OKC,12.5,232.0,POR,OKC,H,PF,Jerami Grant,
2025-11-30,6:00 PM ET,OKC,POR,OKC,12.5,232.0,OKC,POR,A,C,Chet Holmgren,
2025-11-30,6:00 PM ET,OKC,POR,OKC,12.5,232.0,POR,OKC,H,C,Donovan Clingan,Q
2025-11-30,7:00 PM ET,SAS,MIN,MIN,3.5,232.5,SAS,MIN,A,PG,De'Aaron Fox,
2025-11-30,7:00 PM ET,SAS,MIN,MIN,3.5,232.5,MIN,SAS,H,PG,Donte DiVincenzo,
2025-11-30,7:00 PM ET,SAS,MIN,MIN,3.5,232.5,SAS,MIN,A,SG,Devin Vassell,
2025-11-30,7:00 PM ET,SAS,MIN,MIN,3.5,232.5,MIN,SAS,H,SG,Anthony Edwards,
2025-11-30,7:00 PM ET,SAS,MIN,MIN,3.5,232.5,SAS,MIN,A,SF,Julian Champagnie,
2025-11-30,7:00 PM ET,SAS,MIN,MIN,3.5,232.5,MIN,SAS,H,SF,Jaden McDaniels,
2025-11-30,7:00 PM ET,SAS,MIN,MIN,3.5,232.5,SAS,MIN,A,PF,Harrison Barnes,
2025-11-30,7:00 PM ET,SAS,MIN,MIN,3.5,232.5,MIN,SAS,H,PF,Julius Randle,
2025-11-30,7:00 PM ET,SAS,MIN,MIN,3.5,232.5,SAS,MIN,A,C,Luke Kornet,
2025-11-30,7:00 PM ET,SAS,MIN,MIN,3.5,232.5,MIN,SAS,H,C,Rudy Gobert,
2025-11-30,9:00 PM ET,MEM,SAC,MEM,3.5,233.0,MEM,SAC,A,PG,Vince Williams Jr.,
2025-11-30,9:00 PM ET,MEM,SAC,MEM,3.5,233.0,SAC,MEM,H,PG,Russell Westbrook,
2025-11-30,9:00 PM ET,MEM,SAC,MEM,3.5,233.0,MEM,SAC,A,SG,Jaylen Wells,
2025-11-30,9:00 PM ET,MEM,SAC,MEM,3.5,233.0,SAC,MEM,H,SG,Zach LaVine,
2025-11-30,9:00 PM ET,MEM,SAC,MEM,3.5,233.0,MEM,SAC,A,SF,Cedric Coward,
2025-11-30,9:00 PM ET,MEM,SAC,MEM,3.5,233.0,SAC,MEM,H,SF,DeMar DeRozan,
2025-11-30,9:00 PM ET,MEM,SAC,MEM,3.5,233.0,MEM,SAC,A,PF,Jaren Jackson Jr.,
2025-11-30,9:00 PM ET,MEM,SAC,MEM,3.5,233.0,SAC,MEM,H,PF,Keegan Murray,
2025-11-30,9:00 PM ET,MEM,SAC,MEM,3.5,233.0,MEM,SAC,A,C,Zach Edey,
2025-11-30,9:00 PM ET,MEM,SAC,MEM,3.5,233.0,SAC,MEM,H,C,Drew Eubanks,
2025-11-30,9:30 PM ET,NOR,LAL,LAL,14.5,233.5,NOR,LAL,A,PG,Jeremiah Fears,
2025-11-30,9:30 PM ET,NOR,LAL,LAL,14.5,233.5,LAL,NOR,H,PG,Luka Doncic,
2025-11-30,9:30 PM ET,NOR,LAL,LAL,14.5,233.5,NOR,LAL,A,SG,Bryce McGowens,
2025-11-30,9:30 PM ET,NOR,LAL,LAL,14.5,233.5,LAL,NOR,H,SG,Austin Reaves,
2025-11-30,9:30 PM ET,NOR,LAL,LAL,14.5,233.5,NOR,LAL,A,SF,Trey Murphy,Q
2025-11-30,9:30 PM ET,NOR,LAL,LAL,14.5,233.5,LAL,NOR,H,SF,LeBron James,Q
2025-11-30,9:30 PM ET,NOR,LAL,LAL,14.5,233.5,NOR,LAL,A,PF,Saddiq Bey,
2025-11-30,9:30 PM ET,NOR,LAL,LAL,14.5,233.5,LAL,NOR,H,PF,Rui Hachimura,
2025-11-30,9:30 PM ET,NOR,LAL,LAL,14.5,233.5,NOR,LAL,A,C,Derik Queen,
2025-11-30,9:30 PM ET,NOR,LAL,LAL,14.5,233.5,LAL,NOR,H,C,Deandre Ayton,
