date,game_time,away_team,home_team,fav,spread,total,team,opp,home_away,position,player,status
2025-12-02,7:00 PM ET,WAS,PHI,PHI,13.0,234.5,WAS,PHI,A,PG,Bub Carrington,
2025-12-02,7:00 PM ET,WAS,PHI,PHI,13.0,234.5,PHI,WAS,H,PG,Tyrese Maxey,
2025-12-02,7:00 PM ET,WAS,PHI,PHI,13.0,234.5,WAS,PHI,A,SG,C.J. McCollum,
2025-12-02,7:00 PM ET,WAS,PHI,PHI,13.0,234.5,PHI,WAS,H,SG,VJ Edgecombe,
2025-12-02,7:00 PM ET,WAS,PHI,PHI,13.0,234.5,WAS,PHI,A,SF,Bilal Coulibaly,
2025-12-02,7:00 PM ET,WAS,PHI,PHI,13.0,234.5,PHI,WAS,H,SF,Paul George,Q
2025-12-02,7:00 PM ET,WAS,PHI,PHI,13.0,234.5,WAS,PHI,A,PF,Kyshawn George,
2025-12-02,7:00 PM ET,WAS,PHI,PHI,13.0,234.5,PHI,WAS,H,PF,Dominick Barlow,
2025-12-02,7:00 PM ET,WAS,PHI,PHI,13.0,234.5,WAS,PHI,A,C,Marvin Bagley,III
2025-12-02,7:00 PM ET,WAS,PHI,PHI,13.0,234.5,PHI,WAS,H,C,Andre Drummond,Q
2025-12-02,7:30 PM ET,POR,TOR,TOR,5.5,230.5,POR,TOR,A,PG,Deni Avdija,
2025-12-02,7:30 PM ET,POR,TOR,TOR,5.5,230.5,TOR,POR,H,PG,Immanuel Quickley,
2025-12-02,7:30 PM ET,POR,TOR,TOR,5.5,230.5,POR,TOR,A,SG,Sidy Cissoko,
2025-12-02,7:30 PM ET,POR,TOR,TOR,5.5,230.5,TOR,POR,H,SG,Ja'Kobe Walter,
2025-12-02,7:30 PM ET,POR,TOR,TOR,5.5,230.5,POR,TOR,A,SF,Toumani Camara,
2025-12-02,7:30 PM ET,POR,TOR,TOR,5.5,230.5,TOR,POR,H,SF,Brandon Ingram,
2025-12-02,7:30 PM ET,POR,TOR,TOR,5.5,230.5,POR,TOR,A,PF,Jerami Grant,
2025-12-02,7:30 PM ET,POR,TOR,TOR,5.5,230.5,TOR,POR,H,PF,Scottie Barnes,
2025-12-02,7:30 PM ET,POR,TOR,TOR,5.5,230.5,POR,TOR,A,C,Donovan Clingan,Q
2025-12-02,7:30 PM ET,POR,TOR,TOR,5.5,230.5,TOR,POR,H,C,Jakob Poeltl Off Inj,
2025-12-02,8:00 PM ET,MEM,SAS,SAS,5.0,232.0,MEM,SAS,A,PG,Vince Williams Jr.,
2025-12-02,8:00 PM ET,MEM,SAS,SAS,5.0,232.0,SAS,MEM,H,PG,De'Aaron Fox,
2025-12-02,8:00 PM ET,MEM,SAS,SAS,5.0,232.0,MEM,SAS,A,SG,Jaylen Wells,
2025-12-02,8:00 PM ET,MEM,SAS,SAS,5.0,232.0,SAS,MEM,H,SG,Devin Vassell,
2025-12-02,8:00 PM ET,MEM,SAS,SAS,5.0,232.0,MEM,SAS,A,SF,Cedric Coward,
2025-12-02,8:00 PM ET,MEM,SAS,SAS,5.0,232.0,SAS,MEM,H,SF,Julian Champagnie,
2025-12-02,8:00 PM ET,MEM,SAS,SAS,5.0,232.0,MEM,SAS,A,PF,Jaren Jackson Jr.,
2025-12-02,8:00 PM ET,MEM,SAS,SAS,5.0,232.0,SAS,MEM,H,PF,Harrison Barnes,
2025-12-02,8:00 PM ET,MEM,SAS,SAS,5.0,232.0,MEM,SAS,A,C,Zach Edey,
2025-12-02,8:00 PM ET,MEM,SAS,SAS,5.0,232.0,SAS,MEM,H,C,Luke Kornet,
2025-12-02,8:00 PM ET,MIN,NOR,MIN,10.0,235.0,MIN,NOR,A,PG,Donte DiVincenzo,
2025-12-02,8:00 PM ET,MIN,NOR,MIN,10.0,235.0,NOR,MIN,H,PG,Jeremiah Fears,
2025-12-02,8:00 PM ET,MIN,NOR,MIN,10.0,235.0,MIN,NOR,A,SG,Anthony Edwards,
2025-12-02,8:00 PM ET,MIN,NOR,MIN,10.0,235.0,NOR,MIN,H,SG,Trey Murphy,Q
2025-12-02,8:00 PM ET,MIN,NOR,MIN,10.0,235.0,MIN,NOR,A,SF,Jaden McDaniels,
2025-12-02,8:00 PM ET,MIN,NOR,MIN,10.0,235.0,NOR,MIN,H,SF,Saddiq Bey,
2025-12-02,8:00 PM ET,MIN,NOR,MIN,10.0,235.0,MIN,NOR,A,PF,Julius Randle,
2025-12-02,8:00 PM ET,MIN,NOR,MIN,10.0,235.0,NOR,MIN,H,PF,Zion Williamson Off Inj,
2025-12-02,8:00 PM ET,MIN,NOR,MIN,10.0,235.0,MIN,NOR,A,C,Rudy Gobert,
2025-12-02,8:00 PM ET,MIN,NOR,MIN,10.0,235.0,NOR,MIN,H,C,Derik Queen,
2025-12-02,8:00 PM ET,NYK,BOS,,,231.0,NYK,BOS,A,PG,Jalen Brunson,
2025-12-02,8:00 PM ET,NYK,BOS,,,231.0,BOS,NYK,H,PG,Derrick White,P
2025-12-02,8:00 PM ET,NYK,BOS,,,231.0,NYK,BOS,A,SG,Miles McBride,
2025-12-02,8:00 PM ET,NYK,BOS,,,231.0,BOS,NYK,H,SG,Payton Pritchard,
2025-12-02,8:00 PM ET,NYK,BOS,,,231.0,NYK,BOS,A,SF,Mikal Bridges,
2025-12-02,8:00 PM ET,NYK,BOS,,,231.0,BOS,NYK,H,SF,Jaylen Brown,
2025-12-02,8:00 PM ET,NYK,BOS,,,231.0,NYK,BOS,A,PF,Josh Hart,
2025-12-02,8:00 PM ET,NYK,BOS,,,231.0,BOS,NYK,H,PF,Jordan Walsh,
2025-12-02,8:00 PM ET,NYK,BOS,,,231.0,NYK,BOS,A,C,Karl-Anthony Towns,
2025-12-02,8:00 PM ET,NYK,BOS,,,231.0,BOS,NYK,H,C,Neemias Queta,P
2025-12-02,11:00 PM ET,OKC,GSW,OKC,12.0,222.5,OKC,GSW,A,PG,Shai Gilgeous-Alexander,
2025-12-02,11:00 PM ET,OKC,GSW,OKC,12.0,222.5,GSW,OKC,H,PG,Brandin Podziemski,
2025-12-02,11:00 PM ET,OKC,GSW,OKC,12.0,222.5,OKC,GSW,A,SG,Cason Wallace,
2025-12-02,11:00 PM ET,OKC,GSW,OKC,12.0,222.5,GSW,OKC,H,SG,Moses Moody,
2025-12-02,11:00 PM ET,OKC,GSW,OKC,12.0,222.5,OKC,GSW,A,SF,Aaron Wiggins,
2025-12-02,11:00 PM ET,OKC,GSW,OKC,12.0,222.5,GSW,OKC,H,SF,Jimmy Butler,Q
2025-12-02,11:00 PM ET,OKC,GSW,OKC,12.0,222.5,OKC,GSW,A,PF,Jalen Williams,
2025-12-02,11:00 PM ET,OKC,GSW,OKC,12.0,222.5,GSW,OKC,H,PF,Draymond Green,P
2025-12-02,11:00 PM ET,OKC,GSW,OKC,12.0,222.5,OKC,GSW,A,C,Chet Holmgren,
2025-12-02,11:00 PM ET,OKC,GSW,OKC,12.0,222.5,GSW,OKC,H,C,Quinten Post,
