date_local,time_local,away,home,network,spread,over_under,ml_home,ml_away,game_id
2025-12-02,11:00 PM,OKC,GS,"NBC, NBC Sports BA, FanDuel SN OK",,,,,401810178
2025-12-02,7:00 PM,WSH,PHI,"MNMT, NBC Sports Phil",,,,,401810173
2025-12-02,7:30 PM,POR,TOR,"TSN, BlazerVision",,,,,401810174
2025-12-02,8:00 PM,MEM,SA,"FanDuel SN SE, FanDuel SN SW",,,,,401810177
2025-12-02,8:00 PM,MIN,NO,"GCSEN, FanDuel SN North Extra",,,,,401810176
2025-12-02,8:00 PM,NY,BOS,"NBC, MSG",,,,,401810175
