date_local,time_local,away,home,network,spread,over_under,ml_home,ml_away,game_id
2025-11-20,7:00 PM,LAC,ORL,"FanDuel SN FL, FanDuel SN SoCal",ORL -5.5,O/U 218.5,-225,190,401810119
2025-11-20,8:00 PM,ATL,SA,"FanDuel SN SE, NBA TV, FanDuel SN SW",SA -1.5,O/U 230.5,-120,100,401810122
2025-11-20,8:00 PM,PHI,MIL,"FanDuel SN WI, NBC Sports Phil +",PHI -2.5,O/U 226.5,115,-135,401810121
2025-11-20,8:00 PM,SAC,MEM,"FanDuel SN SE, NBC Sports CA",MEM -2.5,O/U 234.5,-135,115,401810120
