date,game_time,away_team,home_team,fav,spread,total,team,opp,home_away,position,player,status
2025-12-04,7:00 PM ET,BOS,WAS,BOS,10.0,231.0,BOS,WAS,A,PG,Derrick White,
2025-12-04,7:00 PM ET,BOS,WAS,BOS,10.0,231.0,WAS,BOS,H,PG,C.J. McCollum,
2025-12-04,7:00 PM ET,BOS,WAS,BOS,10.0,231.0,BOS,WAS,A,SG,Payton Pritchard,
2025-12-04,7:00 PM ET,BOS,WAS,BOS,10.0,231.0,WAS,BOS,H,SG,Khris Middleton,OUT
2025-12-04,7:00 PM ET,BOS,WAS,BOS,10.0,231.0,BOS,WAS,A,SF,Sam Hauser,
2025-12-04,7:00 PM ET,BOS,WAS,BOS,10.0,231.0,WAS,BOS,H,SF,Justin Champagnie,
2025-12-04,7:00 PM ET,BOS,WAS,BOS,10.0,231.0,BOS,WAS,A,PF,Jordan Walsh,
2025-12-04,7:00 PM ET,BOS,WAS,BOS,10.0,231.0,WAS,BOS,H,PF,Kyshawn George,
2025-12-04,7:00 PM ET,BOS,WAS,BOS,10.0,231.0,BOS,WAS,A,C,Neemias Queta,
2025-12-04,7:00 PM ET,BOS,WAS,BOS,10.0,231.0,WAS,BOS,H,C,Marvin Bagley III,
2025-12-04,7:00 PM ET,GSW,PHI,PHI,3.0,223.0,GSW,PHI,A,PG,Brandin Podziemski,
2025-12-04,7:00 PM ET,GSW,PHI,PHI,3.0,223.0,PHI,GSW,H,PG,Tyrese Maxey,
2025-12-04,7:00 PM ET,GSW,PHI,PHI,3.0,223.0,GSW,PHI,A,SG,Moses Moody,
2025-12-04,7:00 PM ET,GSW,PHI,PHI,3.0,223.0,PHI,GSW,H,SG,VJ Edgecombe,
2025-12-04,7:00 PM ET,GSW,PHI,PHI,3.0,223.0,GSW,PHI,A,SF,Jimmy Butler,Q
2025-12-04,7:00 PM ET,GSW,PHI,PHI,3.0,223.0,PHI,GSW,H,SF,Quentin Grimes,IN
2025-12-04,7:00 PM ET,GSW,PHI,PHI,3.0,223.0,GSW,PHI,A,PF,Draymond Green,
2025-12-04,7:00 PM ET,GSW,PHI,PHI,3.0,223.0,PHI,GSW,H,PF,Dominick Barlow,
2025-12-04,7:00 PM ET,GSW,PHI,PHI,3.0,223.0,GSW,PHI,A,C,Quinten Post,Q
2025-12-04,7:00 PM ET,GSW,PHI,PHI,3.0,223.0,PHI,GSW,H,C,Joel Embiid,Q
2025-12-04,7:30 PM ET,UTA,BKN,UTA,5.0,231.0,UTA,BKN,A,PG,Keyonte George,
2025-12-04,7:30 PM ET,UTA,BKN,UTA,5.0,231.0,BKN,UTA,H,PG,Egor Demin,OUT
2025-12-04,7:30 PM ET,UTA,BKN,UTA,5.0,231.0,UTA,BKN,A,SG,Svi Mykhailiuk,
2025-12-04,7:30 PM ET,UTA,BKN,UTA,5.0,231.0,BKN,UTA,H,SG,Terance Mann,P
2025-12-04,7:30 PM ET,UTA,BKN,UTA,5.0,231.0,UTA,BKN,A,SF,Ace Bailey,
2025-12-04,7:30 PM ET,UTA,BKN,UTA,5.0,231.0,BKN,UTA,H,SF,Ziaire Williams,
2025-12-04,7:30 PM ET,UTA,BKN,UTA,5.0,231.0,UTA,BKN,A,PF,Lauri Markkanen,
2025-12-04,7:30 PM ET,UTA,BKN,UTA,5.0,231.0,BKN,UTA,H,PF,Noah Clowney,
2025-12-04,7:30 PM ET,UTA,BKN,UTA,5.0,231.0,UTA,BKN,A,C,Jusuf Nurkic,Q
2025-12-04,7:30 PM ET,UTA,BKN,UTA,5.0,231.0,BKN,UTA,H,C,Nicolas Claxton,
2025-12-04,7:30 PM ET,LAL,TOR,TOR,2.5,228.5,LAL,TOR,A,PG,Gabe Vincent,
2025-12-04,7:30 PM ET,LAL,TOR,TOR,2.5,228.5,TOR,LAL,H,PG,Immanuel Quickley,
2025-12-04,7:30 PM ET,LAL,TOR,TOR,2.5,228.5,LAL,TOR,A,SG,Austin Reaves,
2025-12-04,7:30 PM ET,LAL,TOR,TOR,2.5,228.5,TOR,LAL,H,SG,Ja'Kobe Walter,
2025-12-04,7:30 PM ET,LAL,TOR,TOR,2.5,228.5,LAL,TOR,A,SF,Rui Hachimura,
2025-12-04,7:30 PM ET,LAL,TOR,TOR,2.5,228.5,TOR,LAL,H,SF,Brandon Ingram,
2025-12-04,7:30 PM ET,LAL,TOR,TOR,2.5,228.5,LAL,TOR,A,PF,LeBron James,OUT
2025-12-04,7:30 PM ET,LAL,TOR,TOR,2.5,228.5,TOR,LAL,H,PF,Scottie Barnes,
2025-12-04,7:30 PM ET,LAL,TOR,TOR,2.5,228.5,LAL,TOR,A,C,Deandre Ayton,
2025-12-04,7:30 PM ET,LAL,TOR,TOR,2.5,228.5,TOR,LAL,H,C,Sandro Mamukelashvili,
2025-12-04,8:00 PM ET,MIN,NOR,MIN,11.5,233.0,MIN,NOR,A,PG,Donte DiVincenzo,
2025-12-04,8:00 PM ET,MIN,NOR,MIN,11.5,233.0,NOR,MIN,H,PG,Jeremiah Fears,
2025-12-04,8:00 PM ET,MIN,NOR,MIN,11.5,233.0,MIN,NOR,A,SG,Anthony Edwards,
2025-12-04,8:00 PM ET,MIN,NOR,MIN,11.5,233.0,NOR,MIN,H,SG,Bryce McGowens,
2025-12-04,8:00 PM ET,MIN,NOR,MIN,11.5,233.0,MIN,NOR,A,SF,Jaden McDaniels,
2025-12-04,8:00 PM ET,MIN,NOR,MIN,11.5,233.0,NOR,MIN,H,SF,Trey Murphy,
2025-12-04,8:00 PM ET,MIN,NOR,MIN,11.5,233.0,MIN,NOR,A,PF,Julius Randle,
2025-12-04,8:00 PM ET,MIN,NOR,MIN,11.5,233.0,NOR,MIN,H,PF,Saddiq Bey,
2025-12-04,8:00 PM ET,MIN,NOR,MIN,11.5,233.0,MIN,NOR,A,C,Rudy Gobert,
2025-12-04,8:00 PM ET,MIN,NOR,MIN,11.5,233.0,NOR,MIN,H,C,Derik Queen,
