date,game_time,away_team,home_team,fav,spread,total,team,opp,home_away,position,player,status
2025-11-28,9:30 PM ET,PHO,OKC,OKC,15.5,228.0,OKC,PHO,H,PG,Shai Gilgeous-Alexander,
2025-11-28,9:30 PM ET,PHO,OKC,OKC,15.5,228.0,PHO,OKC,A,SG,Devin Booker,
2025-11-28,9:30 PM ET,PHO,OKC,OKC,15.5,228.0,OKC,PHO,H,SG,Cason Wallace,
2025-11-28,9:30 PM ET,PHO,OKC,OKC,15.5,228.0,PHO,OKC,A,SF,Dillon Brooks,
2025-11-28,9:30 PM ET,PHO,OKC,OKC,15.5,228.0,OKC,PHO,H,SF,Luguentz Dort,
2025-11-28,9:30 PM ET,PHO,OKC,OKC,15.5,228.0,PHO,OKC,A,PF,Royce O'Neale,
2025-11-28,9:30 PM ET,PHO,OKC,OKC,15.5,228.0,OKC,PHO,H,PF,Jalen Williams,IN
2025-11-28,9:30 PM ET,PHO,OKC,OKC,15.5,228.0,PHO,OKC,A,C,Mark Williams Off Inj,
2025-11-28,9:30 PM ET,PHO,OKC,OKC,15.5,228.0,OKC,PHO,H,C,Chet Holmgren,
2025-11-28,9:30 PM ET,SAC,UTA,UTA,1.5,240.0,SAC,UTA,A,PG,Russell Westbrook,
2025-11-28,9:30 PM ET,SAC,UTA,UTA,1.5,240.0,UTA,SAC,H,PG,Keyonte George,
2025-11-28,9:30 PM ET,SAC,UTA,UTA,1.5,240.0,SAC,UTA,A,SG,Zach LaVine,
2025-11-28,9:30 PM ET,SAC,UTA,UTA,1.5,240.0,UTA,SAC,H,SG,Svi Mykhailiuk,
2025-11-28,9:30 PM ET,SAC,UTA,UTA,1.5,240.0,SAC,UTA,A,SF,DeMar DeRozan,
2025-11-28,9:30 PM ET,SAC,UTA,UTA,1.5,240.0,UTA,SAC,H,SF,Ace Bailey,
2025-11-28,9:30 PM ET,SAC,UTA,UTA,1.5,240.0,SAC,UTA,A,PF,Keegan Murray,
2025-11-28,9:30 PM ET,SAC,UTA,UTA,1.5,240.0,UTA,SAC,H,PF,Lauri Markkanen,
2025-11-28,9:30 PM ET,SAC,UTA,UTA,1.5,240.0,SAC,UTA,A,C,Drew Eubanks,
2025-11-28,9:30 PM ET,SAC,UTA,UTA,1.5,240.0,UTA,SAC,H,C,Jusuf Nurkic,
2025-11-28,9:30 PM ET,SAS,DEN,DEN,8.5,237.0,SAS,DEN,A,PG,De'Aaron Fox,
2025-11-28,9:30 PM ET,SAS,DEN,DEN,8.5,237.0,DEN,SAS,H,PG,Jamal Murray,
2025-11-28,9:30 PM ET,SAS,DEN,DEN,8.5,237.0,SAS,DEN,A,SG,Devin Vassell,
2025-11-28,9:30 PM ET,SAS,DEN,DEN,8.5,237.0,DEN,SAS,H,SG,Cam Johnson,
2025-11-28,9:30 PM ET,SAS,DEN,DEN,8.5,237.0,SAS,DEN,A,SF,Julian Champagnie,
2025-11-28,9:30 PM ET,SAS,DEN,DEN,8.5,237.0,DEN,SAS,H,SF,Peyton Watson,
2025-11-28,9:30 PM ET,SAS,DEN,DEN,8.5,237.0,SAS,DEN,A,PF,Harrison Barnes,
2025-11-28,9:30 PM ET,SAS,DEN,DEN,8.5,237.0,DEN,SAS,H,PF,Spencer Jones,
2025-11-28,9:30 PM ET,SAS,DEN,DEN,8.5,237.0,SAS,DEN,A,C,Luke Kornet,
2025-11-28,9:30 PM ET,SAS,DEN,DEN,8.5,237.0,DEN,SAS,H,C,Nikola Jokic,
2025-11-28,10:00 PM ET,DAL,LAL,LAL,10.0,231.0,DAL,LAL,A,PG,Brandon Williams,
2025-11-28,10:00 PM ET,DAL,LAL,LAL,10.0,231.0,LAL,DAL,H,PG,Luka Doncic,
2025-11-28,10:00 PM ET,DAL,LAL,LAL,10.0,231.0,DAL,LAL,A,SG,Max Christie,
2025-11-28,10:00 PM ET,DAL,LAL,LAL,10.0,231.0,LAL,DAL,H,SG,Austin Reaves,
2025-11-28,10:00 PM ET,DAL,LAL,LAL,10.0,231.0,DAL,LAL,A,SF,Cooper Flagg,IN
2025-11-28,10:00 PM ET,DAL,LAL,LAL,10.0,231.0,LAL,DAL,H,SF,LeBron James,
2025-11-28,10:00 PM ET,DAL,LAL,LAL,10.0,231.0,DAL,LAL,A,PF,PJ Washington,
2025-11-28,10:00 PM ET,DAL,LAL,LAL,10.0,231.0,LAL,DAL,H,PF,Rui Hachimura,
2025-11-28,10:00 PM ET,DAL,LAL,LAL,10.0,231.0,DAL,LAL,A,C,Anthony Davis,Q
2025-11-28,10:00 PM ET,DAL,LAL,LAL,10.0,231.0,LAL,DAL,H,C,Deandre Ayton,P
2025-11-28,10:00 PM ET,MEM,LAC,LAC,6.5,226.0,MEM,LAC,A,PG,Vince Williams Jr.,
2025-11-28,10:00 PM ET,MEM,LAC,LAC,6.5,226.0,LAC,MEM,H,PG,James Harden,
2025-11-28,10:00 PM ET,MEM,LAC,LAC,6.5,226.0,MEM,LAC,A,SG,Jaylen Wells,
2025-11-28,10:00 PM ET,MEM,LAC,LAC,6.5,226.0,LAC,MEM,H,SG,Kris Dunn,
2025-11-28,10:00 PM ET,MEM,LAC,LAC,6.5,226.0,MEM,LAC,A,SF,Cedric Coward,
2025-11-28,10:00 PM ET,MEM,LAC,LAC,6.5,226.0,LAC,MEM,H,SF,Kawhi Leonard Off Inj,
2025-11-28,10:00 PM ET,MEM,LAC,LAC,6.5,226.0,MEM,LAC,A,PF,Jaren Jackson Jr.,
2025-11-28,10:00 PM ET,MEM,LAC,LAC,6.5,226.0,LAC,MEM,H,PF,John Collins,
2025-11-28,10:00 PM ET,MEM,LAC,LAC,6.5,226.0,MEM,LAC,A,C,Zach Edey,
2025-11-28,10:00 PM ET,MEM,LAC,LAC,6.5,226.0,LAC,MEM,H,C,Ivica Zubac,
