date,game_time,away_team,home_team,fav,spread,total,team,opp,home_away,position,player,status
2025-11-14,7:30 PM ET,PHI,DET,DET,5.5,233.0,DET,PHI,H,SF,Ron Holland,
2025-11-14,7:30 PM ET,PHI,DET,DET,5.5,233.0,PHI,DET,A,PF,Trendon Watford,
2025-11-14,7:30 PM ET,PHI,DET,DET,5.5,233.0,DET,PHI,H,PF,Isaiah Stewart,Q
2025-11-14,7:30 PM ET,PHI,DET,DET,5.5,233.0,PHI,DET,A,C,Andre Drummond,
2025-11-14,7:30 PM ET,PHI,DET,DET,5.5,233.0,DET,PHI,H,C,Jalen Duren,Q
2025-11-14,8:00 PM ET,LAL,NOR,LAL,10.5,229.0,LAL,NOR,A,PG,Luka Doncic,
2025-11-14,8:00 PM ET,LAL,NOR,LAL,10.5,229.0,NOR,LAL,H,PG,Jeremiah Fears,
2025-11-14,8:00 PM ET,LAL,NOR,LAL,10.5,229.0,LAL,NOR,A,SG,Austin Reaves,
2025-11-14,8:00 PM ET,LAL,NOR,LAL,10.5,229.0,NOR,LAL,H,SG,Herb Jones,
2025-11-14,8:00 PM ET,LAL,NOR,LAL,10.5,229.0,LAL,NOR,A,SF,Marcus Smart,
2025-11-14,8:00 PM ET,LAL,NOR,LAL,10.5,229.0,NOR,LAL,H,SF,Trey Murphy,
2025-11-14,8:00 PM ET,LAL,NOR,LAL,10.5,229.0,LAL,NOR,A,PF,Rui Hachimura,
2025-11-14,8:00 PM ET,LAL,NOR,LAL,10.5,229.0,NOR,LAL,H,PF,Saddiq Bey,
2025-11-14,8:00 PM ET,LAL,NOR,LAL,10.5,229.0,LAL,NOR,A,C,Deandre Ayton,
2025-11-14,8:00 PM ET,LAL,NOR,LAL,10.5,229.0,NOR,LAL,H,C,Kevon Looney,
2025-11-14,8:00 PM ET,POR,HOU,HOU,8.0,236.5,POR,HOU,A,PG,Jrue Holiday,
2025-11-14,8:00 PM ET,POR,HOU,HOU,8.0,236.5,HOU,POR,H,PG,Amen Thompson,
2025-11-14,8:00 PM ET,POR,HOU,HOU,8.0,236.5,POR,HOU,A,SG,Shaedon Sharpe,
2025-11-14,8:00 PM ET,POR,HOU,HOU,8.0,236.5,HOU,POR,H,SG,Josh Okogie,
2025-11-14,8:00 PM ET,POR,HOU,HOU,8.0,236.5,POR,HOU,A,SF,Toumani Camara,
2025-11-14,8:00 PM ET,POR,HOU,HOU,8.0,236.5,HOU,POR,H,SF,Kevin Durant,
2025-11-14,8:00 PM ET,POR,HOU,HOU,8.0,236.5,POR,HOU,A,PF,Deni Avdija,
2025-11-14,8:00 PM ET,POR,HOU,HOU,8.0,236.5,HOU,POR,H,PF,Jabari Smith Jr.,
2025-11-14,8:00 PM ET,POR,HOU,HOU,8.0,236.5,POR,HOU,A,C,Donovan Clingan,
2025-11-14,8:00 PM ET,POR,HOU,HOU,8.0,236.5,HOU,POR,H,C,Alperen Sengun,
2025-11-14,8:00 PM ET,SAC,MIN,MIN,11.5,239.5,SAC,MIN,A,PG,Russell Westbrook,
2025-11-14,8:00 PM ET,SAC,MIN,MIN,11.5,239.5,MIN,SAC,H,PG,Donte DiVincenzo,IN
2025-11-14,8:00 PM ET,SAC,MIN,MIN,11.5,239.5,SAC,MIN,A,SG,Zach LaVine Off Inj,
2025-11-14,8:00 PM ET,SAC,MIN,MIN,11.5,239.5,MIN,SAC,H,SG,Anthony Edwards,
2025-11-14,8:00 PM ET,SAC,MIN,MIN,11.5,239.5,SAC,MIN,A,SF,DeMar DeRozan,
2025-11-14,8:00 PM ET,SAC,MIN,MIN,11.5,239.5,MIN,SAC,H,SF,Jaden McDaniels,
2025-11-14,8:00 PM ET,SAC,MIN,MIN,11.5,239.5,SAC,MIN,A,PF,Nique Clifford,
2025-11-14,8:00 PM ET,SAC,MIN,MIN,11.5,239.5,MIN,SAC,H,PF,Julius Randle,
2025-11-14,8:00 PM ET,SAC,MIN,MIN,11.5,239.5,SAC,MIN,A,C,Domantas Sabonis,Q
2025-11-14,8:00 PM ET,SAC,MIN,MIN,11.5,239.5,MIN,SAC,H,C,Rudy Gobert,
2025-11-14,8:00 PM ET,CHA,MIL,MIL,9.5,241.5,CHA,MIL,A,PG,LaMelo Ball,P
2025-11-14,8:00 PM ET,CHA,MIL,MIL,9.5,241.5,MIL,CHA,H,PG,Ryan Rollins,
2025-11-14,8:00 PM ET,CHA,MIL,MIL,9.5,241.5,CHA,MIL,A,SG,Collin Sexton,
2025-11-14,8:00 PM ET,CHA,MIL,MIL,9.5,241.5,MIL,CHA,H,SG,Gary Trent,
2025-11-14,8:00 PM ET,CHA,MIL,MIL,9.5,241.5,CHA,MIL,A,SF,Kon Knueppel,
2025-11-14,8:00 PM ET,CHA,MIL,MIL,9.5,241.5,MIL,CHA,H,SF,AJ Green,
2025-11-14,8:00 PM ET,CHA,MIL,MIL,9.5,241.5,CHA,MIL,A,PF,Miles Bridges,
2025-11-14,8:00 PM ET,CHA,MIL,MIL,9.5,241.5,MIL,CHA,H,PF,Giannis Antetokounmpo,P
2025-11-14,8:00 PM ET,CHA,MIL,MIL,9.5,241.5,CHA,MIL,A,C,Moussa Diabate,
2025-11-14,8:00 PM ET,CHA,MIL,MIL,9.5,241.5,MIL,CHA,H,C,Myles Turner,
2025-11-14,8:30 PM ET,LAC,DAL,LAC,3.5,219.5,LAC,DAL,A,PG,James Harden,
2025-11-14,8:30 PM ET,LAC,DAL,LAC,3.5,219.5,DAL,LAC,H,PG,Brandon Williams,
2025-11-14,8:30 PM ET,LAC,DAL,LAC,3.5,219.5,LAC,DAL,A,SG,Kris Dunn,
2025-11-14,8:30 PM ET,LAC,DAL,LAC,3.5,219.5,DAL,LAC,H,SG,Max Christie,
2025-11-14,8:30 PM ET,LAC,DAL,LAC,3.5,219.5,LAC,DAL,A,SF,Derrick Jones,
2025-11-14,8:30 PM ET,LAC,DAL,LAC,3.5,219.5,DAL,LAC,H,SF,Cooper Flagg,IN
2025-11-14,8:30 PM ET,LAC,DAL,LAC,3.5,219.5,LAC,DAL,A,PF,John Collins,
2025-11-14,8:30 PM ET,LAC,DAL,LAC,3.5,219.5,DAL,LAC,H,PF,PJ Washington,Q
2025-11-14,8:30 PM ET,LAC,DAL,LAC,3.5,219.5,LAC,DAL,A,C,Ivica Zubac,
2025-11-14,8:30 PM ET,LAC,DAL,LAC,3.5,219.5,DAL,LAC,H,C,Anthony Davis,Q
2025-11-14,9:30 PM ET,GSW,SAS,SAS,2.5,234.5,GSW,SAS,A,PG,Stephen Curry,
2025-11-14,9:30 PM ET,GSW,SAS,SAS,2.5,234.5,SAS,GSW,H,PG,De'Aaron Fox,
2025-11-14,9:30 PM ET,GSW,SAS,SAS,2.5,234.5,GSW,SAS,A,SG,Will Richard,
2025-11-14,9:30 PM ET,GSW,SAS,SAS,2.5,234.5,SAS,GSW,H,SG,Stephon Castle,
2025-11-14,9:30 PM ET,GSW,SAS,SAS,2.5,234.5,GSW,SAS,A,SF,Moses Moody,
2025-11-14,9:30 PM ET,GSW,SAS,SAS,2.5,234.5,SAS,GSW,H,SF,Devin Vassell,
2025-11-14,9:30 PM ET,GSW,SAS,SAS,2.5,234.5,GSW,SAS,A,PF,Jimmy Butler,
2025-11-14,9:30 PM ET,GSW,SAS,SAS,2.5,234.5,SAS,GSW,H,PF,Harrison Barnes,
2025-11-14,9:30 PM ET,GSW,SAS,SAS,2.5,234.5,GSW,SAS,A,C,Draymond Green,
2025-11-14,9:30 PM ET,GSW,SAS,SAS,2.5,234.5,SAS,GSW,H,C,Victor Wembanyama,
