date,game_time,away_team,home_team,fav,spread,total,team,opp,home_away,position,player,status
2025-11-16,6:00 PM ET,BKN,WAS,WAS,2.5,233.5,WAS,BKN,H,SF,Khris Middleton,
2025-11-16,6:00 PM ET,BKN,WAS,WAS,2.5,233.5,BKN,WAS,A,PF,Noah Clowney,
2025-11-16,6:00 PM ET,BKN,WAS,WAS,2.5,233.5,WAS,BKN,H,PF,Kyshawn George,
2025-11-16,6:00 PM ET,BKN,WAS,WAS,2.5,233.5,BKN,WAS,A,C,Nicolas Claxton,
2025-11-16,6:00 PM ET,BKN,WAS,WAS,2.5,233.5,WAS,BKN,H,C,Alexandre Sarr,
2025-11-16,7:00 PM ET,GSW,NOR,GSW,11.0,227.5,GSW,NOR,A,PG,Stephen Curry,
2025-11-16,7:00 PM ET,GSW,NOR,GSW,11.0,227.5,NOR,GSW,H,PG,Jeremiah Fears,
2025-11-16,7:00 PM ET,GSW,NOR,GSW,11.0,227.5,GSW,NOR,A,SG,Will Richard,
2025-11-16,7:00 PM ET,GSW,NOR,GSW,11.0,227.5,NOR,GSW,H,SG,Herb Jones,
2025-11-16,7:00 PM ET,GSW,NOR,GSW,11.0,227.5,GSW,NOR,A,SF,Moses Moody,
2025-11-16,7:00 PM ET,GSW,NOR,GSW,11.0,227.5,NOR,GSW,H,SF,Trey Murphy,
2025-11-16,7:00 PM ET,GSW,NOR,GSW,11.0,227.5,GSW,NOR,A,PF,Jimmy Butler,
2025-11-16,7:00 PM ET,GSW,NOR,GSW,11.0,227.5,NOR,GSW,H,PF,Zion Williamson,Q
2025-11-16,7:00 PM ET,GSW,NOR,GSW,11.0,227.5,GSW,NOR,A,C,Draymond Green,
2025-11-16,7:00 PM ET,GSW,NOR,GSW,11.0,227.5,NOR,GSW,H,C,Kevon Looney,
2025-11-16,7:00 PM ET,ORL,HOU,HOU,9.0,227.5,ORL,HOU,A,PG,Jalen Suggs,
2025-11-16,7:00 PM ET,ORL,HOU,HOU,9.0,227.5,HOU,ORL,H,PG,Amen Thompson,
2025-11-16,7:00 PM ET,ORL,HOU,HOU,9.0,227.5,ORL,HOU,A,SG,Desmond Bane,
2025-11-16,7:00 PM ET,ORL,HOU,HOU,9.0,227.5,HOU,ORL,H,SG,Josh Okogie,
2025-11-16,7:00 PM ET,ORL,HOU,HOU,9.0,227.5,ORL,HOU,A,SF,Franz Wagner,IN
2025-11-16,7:00 PM ET,ORL,HOU,HOU,9.0,227.5,HOU,ORL,H,SF,Kevin Durant,
2025-11-16,7:00 PM ET,ORL,HOU,HOU,9.0,227.5,ORL,HOU,A,PF,Tristan da Silva,
2025-11-16,7:00 PM ET,ORL,HOU,HOU,9.0,227.5,HOU,ORL,H,PF,Jabari Smith Jr.,
2025-11-16,7:00 PM ET,ORL,HOU,HOU,9.0,227.5,ORL,HOU,A,C,Wendell Carter Jr.,
2025-11-16,7:00 PM ET,ORL,HOU,HOU,9.0,227.5,HOU,ORL,H,C,Alperen Sengun,
2025-11-16,7:30 PM ET,POR,DAL,POR,3.5,233.0,POR,DAL,A,PG,Jrue Holiday,
2025-11-16,7:30 PM ET,POR,DAL,POR,3.5,233.0,DAL,POR,H,PG,Brandon Williams,
2025-11-16,7:30 PM ET,POR,DAL,POR,3.5,233.0,POR,DAL,A,SG,Shaedon Sharpe,
2025-11-16,7:30 PM ET,POR,DAL,POR,3.5,233.0,DAL,POR,H,SG,Max Christie,
2025-11-16,7:30 PM ET,POR,DAL,POR,3.5,233.0,POR,DAL,A,SF,Toumani Camara,
2025-11-16,7:30 PM ET,POR,DAL,POR,3.5,233.0,DAL,POR,H,SF,Cooper Flagg,IN
2025-11-16,7:30 PM ET,POR,DAL,POR,3.5,233.0,POR,DAL,A,PF,Deni Avdija,
2025-11-16,7:30 PM ET,POR,DAL,POR,3.5,233.0,DAL,POR,H,PF,PJ Washington,P
2025-11-16,7:30 PM ET,POR,DAL,POR,3.5,233.0,POR,DAL,A,C,Donovan Clingan,
2025-11-16,7:30 PM ET,POR,DAL,POR,3.5,233.0,DAL,POR,H,C,Daniel Gafford,
2025-11-16,8:00 PM ET,ATL,PHO,ATL,1.5,232.5,ATL,PHO,A,PG,Nickeil Alexander-Walker,
2025-11-16,8:00 PM ET,ATL,PHO,ATL,1.5,232.5,PHO,ATL,H,PG,Devin Booker,
2025-11-16,8:00 PM ET,ATL,PHO,ATL,1.5,232.5,ATL,PHO,A,SG,Dyson Daniels,
2025-11-16,8:00 PM ET,ATL,PHO,ATL,1.5,232.5,PHO,ATL,H,SG,Dillon Brooks,
2025-11-16,8:00 PM ET,ATL,PHO,ATL,1.5,232.5,ATL,PHO,A,SF,Zaccharie Risacher,
2025-11-16,8:00 PM ET,ATL,PHO,ATL,1.5,232.5,PHO,ATL,H,SF,Royce O'Neale,
2025-11-16,8:00 PM ET,ATL,PHO,ATL,1.5,232.5,ATL,PHO,A,PF,Jalen Johnson,
2025-11-16,8:00 PM ET,ATL,PHO,ATL,1.5,232.5,PHO,ATL,H,PF,Ryan Dunn,
2025-11-16,8:00 PM ET,ATL,PHO,ATL,1.5,232.5,ATL,PHO,A,C,Onyeka Okongwu,
2025-11-16,8:00 PM ET,ATL,PHO,ATL,1.5,232.5,PHO,ATL,H,C,Mark Williams Off Inj,
2025-11-16,8:00 PM ET,CHI,UTA,CHI,4.5,243.0,CHI,UTA,A,PG,Josh Giddey,P
2025-11-16,8:00 PM ET,CHI,UTA,CHI,4.5,243.0,UTA,CHI,H,PG,Keyonte George,
2025-11-16,8:00 PM ET,CHI,UTA,CHI,4.5,243.0,CHI,UTA,A,SG,Coby White,Q
2025-11-16,8:00 PM ET,CHI,UTA,CHI,4.5,243.0,UTA,CHI,H,SG,Svi Mykhailiuk,
2025-11-16,8:00 PM ET,CHI,UTA,CHI,4.5,243.0,CHI,UTA,A,SF,Isaac Okoro,
2025-11-16,8:00 PM ET,CHI,UTA,CHI,4.5,243.0,UTA,CHI,H,SF,Ace Bailey,
2025-11-16,8:00 PM ET,CHI,UTA,CHI,4.5,243.0,CHI,UTA,A,PF,Matas Buzelis,
2025-11-16,8:00 PM ET,CHI,UTA,CHI,4.5,243.0,UTA,CHI,H,PF,Lauri Markkanen,
2025-11-16,8:00 PM ET,CHI,UTA,CHI,4.5,243.0,CHI,UTA,A,C,Nikola Vucevic,
2025-11-16,8:00 PM ET,CHI,UTA,CHI,4.5,243.0,UTA,CHI,H,C,Jusuf Nurkic,
