date,game_time,away_team,home_team,fav,spread,total,team,opp,home_away,position,player,status
2025-12-03,7:00 PM ET,DEN,IND,DEN,7.5,236.5,DEN,IND,A,PG,Jamal Murray,Q
2025-12-03,7:00 PM ET,DEN,IND,DEN,7.5,236.5,IND,DEN,H,PG,Andrew Nembhard,
2025-12-03,7:00 PM ET,DEN,IND,DEN,7.5,236.5,DEN,IND,A,SG,Cam Johnson,
2025-12-03,7:00 PM ET,DEN,IND,DEN,7.5,236.5,IND,DEN,H,SG,Bennedict Mathurin,
2025-12-03,7:00 PM ET,DEN,IND,DEN,7.5,236.5,DEN,IND,A,SF,Peyton Watson,
2025-12-03,7:00 PM ET,DEN,IND,DEN,7.5,236.5,IND,DEN,H,SF,Jarace Walker,
2025-12-03,7:00 PM ET,DEN,IND,DEN,7.5,236.5,DEN,IND,A,PF,Spencer Jones,
2025-12-03,7:00 PM ET,DEN,IND,DEN,7.5,236.5,IND,DEN,H,PF,Pascal Siakam,
2025-12-03,7:00 PM ET,DEN,IND,DEN,7.5,236.5,DEN,IND,A,C,Nikola Jokic,P
2025-12-03,7:00 PM ET,DEN,IND,DEN,7.5,236.5,IND,DEN,H,C,Jay Huff,
2025-12-03,7:00 PM ET,POR,CLE,CLE,10.5,238.5,POR,CLE,A,PG,Deni Avdija,
2025-12-03,7:00 PM ET,POR,CLE,CLE,10.5,238.5,CLE,POR,H,PG,Darius Garland Off Inj,
2025-12-03,7:00 PM ET,POR,CLE,CLE,10.5,238.5,POR,CLE,A,SG,Sidy Cissoko,
2025-12-03,7:00 PM ET,POR,CLE,CLE,10.5,238.5,CLE,POR,H,SG,Donovan Mitchell,
2025-12-03,7:00 PM ET,POR,CLE,CLE,10.5,238.5,POR,CLE,A,SF,Toumani Camara,
2025-12-03,7:00 PM ET,POR,CLE,CLE,10.5,238.5,CLE,POR,H,SF,Jaylon Tyson,
2025-12-03,7:00 PM ET,POR,CLE,CLE,10.5,238.5,POR,CLE,A,PF,Jerami Grant,
2025-12-03,7:00 PM ET,POR,CLE,CLE,10.5,238.5,CLE,POR,H,PF,De'Andre Hunter,
2025-12-03,7:00 PM ET,POR,CLE,CLE,10.5,238.5,POR,CLE,A,C,Donovan Clingan,
2025-12-03,7:00 PM ET,POR,CLE,CLE,10.5,238.5,CLE,POR,H,C,Evan Mobley,
2025-12-03,7:00 PM ET,SAS,ORL,ORL,7.5,234.0,SAS,ORL,A,PG,De'Aaron Fox,
2025-12-03,7:00 PM ET,SAS,ORL,ORL,7.5,234.0,ORL,SAS,H,PG,Jalen Suggs,
2025-12-03,7:00 PM ET,SAS,ORL,ORL,7.5,234.0,SAS,ORL,A,SG,Devin Vassell,
2025-12-03,7:00 PM ET,SAS,ORL,ORL,7.5,234.0,ORL,SAS,H,SG,Desmond Bane,
2025-12-03,7:00 PM ET,SAS,ORL,ORL,7.5,234.0,SAS,ORL,A,SF,Julian Champagnie,
2025-12-03,7:00 PM ET,SAS,ORL,ORL,7.5,234.0,ORL,SAS,H,SF,Franz Wagner,IN
2025-12-03,7:00 PM ET,SAS,ORL,ORL,7.5,234.0,SAS,ORL,A,PF,Harrison Barnes,
2025-12-03,7:00 PM ET,SAS,ORL,ORL,7.5,234.0,ORL,SAS,H,PF,Tristan da Silva,
2025-12-03,7:00 PM ET,SAS,ORL,ORL,7.5,234.0,SAS,ORL,A,C,Luke Kornet,
2025-12-03,7:00 PM ET,SAS,ORL,ORL,7.5,234.0,ORL,SAS,H,C,Wendell Carter Jr.,
2025-12-03,7:30 PM ET,LAC,ATL,ATL,3.0,228.0,LAC,ATL,A,PG,James Harden,
2025-12-03,7:30 PM ET,LAC,ATL,ATL,3.0,228.0,ATL,LAC,H,PG,Nickeil Alexander-Walker,
2025-12-03,7:30 PM ET,LAC,ATL,ATL,3.0,228.0,LAC,ATL,A,SG,Kris Dunn,
2025-12-03,7:30 PM ET,LAC,ATL,ATL,3.0,228.0,ATL,LAC,H,SG,Dyson Daniels,
2025-12-03,7:30 PM ET,LAC,ATL,ATL,3.0,228.0,LAC,ATL,A,SF,Kawhi Leonard,
2025-12-03,7:30 PM ET,LAC,ATL,ATL,3.0,228.0,ATL,LAC,H,SF,Zaccharie Risacher,
2025-12-03,7:30 PM ET,LAC,ATL,ATL,3.0,228.0,LAC,ATL,A,PF,John Collins,
2025-12-03,7:30 PM ET,LAC,ATL,ATL,3.0,228.0,ATL,LAC,H,PF,Jalen Johnson,
2025-12-03,7:30 PM ET,LAC,ATL,ATL,3.0,228.0,LAC,ATL,A,C,Ivica Zubac,
2025-12-03,7:30 PM ET,LAC,ATL,ATL,3.0,228.0,ATL,LAC,H,C,Onyeka Okongwu,
2025-12-03,7:30 PM ET,CHA,NYK,NYK,9.5,237.0,CHA,NYK,A,PG,LaMelo Ball,P
2025-12-03,7:30 PM ET,CHA,NYK,NYK,9.5,237.0,NYK,CHA,H,PG,Jalen Brunson,
2025-12-03,7:30 PM ET,CHA,NYK,NYK,9.5,237.0,CHA,NYK,A,SG,Sion James,
2025-12-03,7:30 PM ET,CHA,NYK,NYK,9.5,237.0,NYK,CHA,H,SG,Miles McBride,
2025-12-03,7:30 PM ET,CHA,NYK,NYK,9.5,237.0,CHA,NYK,A,SF,Kon Knueppel,
2025-12-03,7:30 PM ET,CHA,NYK,NYK,9.5,237.0,NYK,CHA,H,SF,Mikal Bridges,
2025-12-03,7:30 PM ET,CHA,NYK,NYK,9.5,237.0,CHA,NYK,A,PF,Miles Bridges,
2025-12-03,7:30 PM ET,CHA,NYK,NYK,9.5,237.0,NYK,CHA,H,PF,Josh Hart,
2025-12-03,7:30 PM ET,CHA,NYK,NYK,9.5,237.0,CHA,NYK,A,C,Ryan Kalkbrenner,
2025-12-03,7:30 PM ET,CHA,NYK,NYK,9.5,237.0,NYK,CHA,H,C,Karl-Anthony Towns,
2025-12-03,8:00 PM ET,BKN,CHI,CHI,8.0,232.5,BKN,CHI,A,PG,Egor Demin,Q
2025-12-03,8:00 PM ET,BKN,CHI,CHI,8.0,232.5,CHI,BKN,H,PG,Josh Giddey,
2025-12-03,8:00 PM ET,BKN,CHI,CHI,8.0,232.5,BKN,CHI,A,SG,Tyrese Martin,
2025-12-03,8:00 PM ET,BKN,CHI,CHI,8.0,232.5,CHI,BKN,H,SG,Tre Jones,P
2025-12-03,8:00 PM ET,BKN,CHI,CHI,8.0,232.5,BKN,CHI,A,SF,Michael Porter Jr.,Q
2025-12-03,8:00 PM ET,BKN,CHI,CHI,8.0,232.5,CHI,BKN,H,SF,Ayo Dosunmu,
2025-12-03,8:00 PM ET,BKN,CHI,CHI,8.0,232.5,BKN,CHI,A,PF,Noah Clowney,
2025-12-03,8:00 PM ET,BKN,CHI,CHI,8.0,232.5,CHI,BKN,H,PF,Matas Buzelis,
2025-12-03,8:00 PM ET,BKN,CHI,CHI,8.0,232.5,BKN,CHI,A,C,Nicolas Claxton,
2025-12-03,8:00 PM ET,BKN,CHI,CHI,8.0,232.5,CHI,BKN,H,C,Nikola Vucevic,
2025-12-03,8:00 PM ET,DET,MIL,DET,3.0,230.5,DET,MIL,A,PG,Cade Cunningham,
2025-12-03,8:00 PM ET,DET,MIL,DET,3.0,230.5,MIL,DET,H,PG,Ryan Rollins,
2025-12-03,8:00 PM ET,DET,MIL,DET,3.0,230.5,DET,MIL,A,SG,Duncan Robinson,Q
2025-12-03,8:00 PM ET,DET,MIL,DET,3.0,230.5,MIL,DET,H,SG,Kevin Porter Jr.,Q
2025-12-03,8:00 PM ET,DET,MIL,DET,3.0,230.5,DET,MIL,A,SF,Ausar Thompson,
2025-12-03,8:00 PM ET,DET,MIL,DET,3.0,230.5,MIL,DET,H,SF,AJ Green,
2025-12-03,8:00 PM ET,DET,MIL,DET,3.0,230.5,DET,MIL,A,PF,Tobias Harris,
2025-12-03,8:00 PM ET,DET,MIL,DET,3.0,230.5,MIL,DET,H,PF,Giannis Antetokounmpo,P
2025-12-03,8:00 PM ET,DET,MIL,DET,3.0,230.5,DET,MIL,A,C,Jalen Duren,
2025-12-03,8:00 PM ET,DET,MIL,DET,3.0,230.5,MIL,DET,H,C,Myles Turner,
2025-12-03,8:00 PM ET,SAC,HOU,HOU,15.5,230.5,SAC,HOU,A,PG,Russell Westbrook,
2025-12-03,8:00 PM ET,SAC,HOU,HOU,15.5,230.5,HOU,SAC,H,PG,Reed Sheppard,
2025-12-03,8:00 PM ET,SAC,HOU,HOU,15.5,230.5,SAC,HOU,A,SG,Zach LaVine,
2025-12-03,8:00 PM ET,SAC,HOU,HOU,15.5,230.5,HOU,SAC,H,SG,Amen Thompson,
2025-12-03,8:00 PM ET,SAC,HOU,HOU,15.5,230.5,SAC,HOU,A,SF,DeMar DeRozan,
2025-12-03,8:00 PM ET,SAC,HOU,HOU,15.5,230.5,HOU,SAC,H,SF,Kevin Durant,
2025-12-03,8:00 PM ET,SAC,HOU,HOU,15.5,230.5,SAC,HOU,A,PF,Keegan Murray,
2025-12-03,8:00 PM ET,SAC,HOU,HOU,15.5,230.5,HOU,SAC,H,PF,Jabari Smith Jr.,
2025-12-03,8:00 PM ET,SAC,HOU,HOU,15.5,230.5,SAC,HOU,A,C,Drew Eubanks,
2025-12-03,8:00 PM ET,SAC,HOU,HOU,15.5,230.5,HOU,SAC,H,C,Alperen Sengun,
2025-12-03,8:30 PM ET,MIA,DAL,MIA,4.0,240.0,MIA,DAL,A,PG,Davion Mitchell,
2025-12-03,8:30 PM ET,MIA,DAL,MIA,4.0,240.0,DAL,MIA,H,PG,Ryan Nembhard,
2025-12-03,8:30 PM ET,MIA,DAL,MIA,4.0,240.0,MIA,DAL,A,SG,Tyler Herro,IN
2025-12-03,8:30 PM ET,MIA,DAL,MIA,4.0,240.0,DAL,MIA,H,SG,Max Christie,
2025-12-03,8:30 PM ET,MIA,DAL,MIA,4.0,240.0,MIA,DAL,A,SF,Norman Powell,Q
2025-12-03,8:30 PM ET,MIA,DAL,MIA,4.0,240.0,DAL,MIA,H,SF,Cooper Flagg,IN
2025-12-03,8:30 PM ET,MIA,DAL,MIA,4.0,240.0,MIA,DAL,A,PF,Andrew Wiggins,IN
2025-12-03,8:30 PM ET,MIA,DAL,MIA,4.0,240.0,DAL,MIA,H,PF,PJ Washington,Q
2025-12-03,8:30 PM ET,MIA,DAL,MIA,4.0,240.0,MIA,DAL,A,C,Bam Adebayo,
2025-12-03,8:30 PM ET,MIA,DAL,MIA,4.0,240.0,DAL,MIA,H,C,Anthony Davis,
