date,game,player,stat,line,direction,odds,book,is_best
2025-12-05,Dallas Mavericks @ Oklahoma City Thunder,Max Christie,3PM,1.5,Over,-174,FanDuel,True
2025-12-05,Dallas Mavericks @ Oklahoma City Thunder,Max Christie,3PM,1.5,Under,130,FanDuel,True
2025-12-05,Dallas Mavericks @ Oklahoma City Thunder,Naji Marshall,3PM,1.5,Over,152,FanDuel,True
2025-12-05,Dallas Mavericks @ Oklahoma City Thunder,Naji Marshall,3PM,1.5,Under,-205,FanDuel,True
2025-12-05,Dallas Mavericks @ Oklahoma City Thunder,D'Angelo Russell,3PM,1.5,Over,178,FanDuel,True
2025-12-05,Dallas Mavericks @ Oklahoma City Thunder,D'Angelo Russell,3PM,1.5,Under,-245,FanDuel,True
2025-12-05,Dallas Mavericks @ Oklahoma City Thunder,Shai Gilgeous-Alexander,3PM,1.5,Over,-144,FanDuel,True
2025-12-05,Dallas Mavericks @ Oklahoma City Thunder,Shai Gilgeous-Alexander,3PM,1.5,Under,108,FanDuel,True
2025-12-05,Dallas Mavericks @ Oklahoma City Thunder,Jalen Williams,3PM,1.5,Over,178,FanDuel,True
2025-12-05,Dallas Mavericks @ Oklahoma City Thunder,Jalen Williams,3PM,1.5,Under,-245,FanDuel,True
2025-12-05,Dallas Mavericks @ Oklahoma City Thunder,Isaiah Joe,3PM,2.5,Over,116,FanDuel,True
2025-12-05,Dallas Mavericks @ Oklahoma City Thunder,Isaiah Joe,3PM,2.5,Under,-154,FanDuel,True
2025-12-05,Dallas Mavericks @ Oklahoma City Thunder,Klay Thompson,3PM,2.5,Over,-132,FanDuel,True
2025-12-05,Dallas Mavericks @ Oklahoma City Thunder,Klay Thompson,3PM,2.5,Under,100,FanDuel,True
2025-12-05,Dallas Mavericks @ Oklahoma City Thunder,Cason Wallace,3PM,1.5,Over,164,FanDuel,True
2025-12-05,Dallas Mavericks @ Oklahoma City Thunder,Cason Wallace,3PM,1.5,Under,-225,FanDuel,True
